n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.950000,0.200000,215536,230526,0.206425,0.000000,9073735200.000000,25208.321156,39669.440651,263.859174,60826400.000000,3789900.437968,9134561600.000000,25377.306848,39405.284650,0.086075,0.093887
1024,0.950000,0.001000,215536,230526,0.009650,0.000000,9073735200.000000,25208.321156,39669.440651,336.831420,77648400.000000,2968844.174510,9151383600.000000,25424.041117,39332.850171,0.369423,0.377235
1024,0.990000,0.010000,305883,321000,0.010840,0.000000,9073735200.000000,25208.321156,39669.440651,317.090966,101786200.000000,3153669.161438,9175521400.000000,25491.099875,39229.378289,0.349518,0.357330
1024,0.990000,0.050000,305883,321000,0.049640,0.000000,9073735200.000000,25208.321156,39669.440651,290.799377,93346600.000000,3438796.913867,9167081800.000000,25467.653285,39265.494500,0.227364,0.235176
1024,0.990000,0.100000,305883,321000,0.105691,0.000000,9073735200.000000,25208.321156,39669.440651,284.844860,91435200.000000,3510682.975484,9165170400.000000,25462.343103,39273.683335,0.174759,0.182571
1024,0.990000,0.200000,305883,321000,0.212374,0.000000,9073735200.000000,25208.321156,39669.440651,272.065732,87333100.000000,3675582.339342,9161068300.000000,25450.946798,39291.269120,0.122154,0.129967
1024,0.990000,0.001000,305883,321000,0.001652,0.000000,9073735200.000000,25208.321156,39669.440651,337.461059,108325000.000000,2963304.869605,9182060200.000000,25509.265731,39201.441960,0.524269,0.532082
2048,0.500000,0.010000,28929,42445,0.114482,0.000000,9047228800.000000,25134.682039,39785.663429,269.506420,11439200.000000,3710486.747325,9058668000.000000,25166.462009,39735.422471,0.033058,0.048683
2048,0.500000,0.050000,28929,42445,0.153877,0.000000,9047228800.000000,25134.682039,39785.663429,258.341383,10965300.000000,3870847.126846,9058194100.000000,25165.145437,39737.501319,0.021507,0.037132
2048,0.500000,0.100000,28929,42445,0.199881,0.000000,9047228800.000000,25134.682039,39785.663429,248.922135,10565500.000000,4017320.524348,9057794300.000000,25164.034727,39739.255284,0.016533,0.032158
2048,0.500000,0.200000,28929,42445,0.292419,0.000000,9047228800.000000,25134.682039,39785.663429,242.308870,10284800.000000,4126964.063472,9057513600.000000,25163.254897,39740.486837,0.011559,0.027184
2048,0.500000,0.001000,28929,42445,0.107608,0.000000,9047228800.000000,25134.682039,39785.663429,304.858052,12939700.000000,3280215.151820,9060168500.000000,25170.630643,39728.841688,0.049583,0.065208
2048,0.600000,0.010000,39679,53577,0.090555,0.000000,9047228800.000000,25134.682039,39785.663429,277.090916,14845700.000000,3608923.796116,9062074500.000000,25175.925823,39720.485635,0.045341,0.060966
2048,0.600000,0.050000,39679,53577,0.129553,0.000000,9047228800.000000,25134.682039,39785.663429,258.345932,13841400.000000,3870778.967445,9061070200.000000,25173.135713,39724.888126,0.029495,0.045120
2048,0.600000,0.100000,39679,53577,0.175623,0.000000,9047228800.000000,25134.682039,39785.663429,264.561286,14174400.000000,3779842.533017,9061403200.000000,25174.060842,39723.428266,0.022675,0.038300
2048,0.600000,0.200000,39679,53577,0.270738,0.000000,9047228800.000000,25134.682039,39785.663429,244.033820,13074600.000000,4097792.666697,9060303400.000000,25171.005417,39728.250160,0.015846,0.031471
2048,0.600000,0.001000,39679,53577,0.082292,0.000000,9047228800.000000,25134.682039,39785.663429,304.802434,16330400.000000,3280813.697154,9063559200.000000,25180.050563,39713.979029,0.068008,0.083633
2048,0.700000,0.010000,54556,68797,0.069205,0.000000,9047228800.000000,25134.682039,39785.663429,280.028199,19265100.000000,3571068.927750,9066493900.000000,25188.203639,39701.124158,0.062340,0.077965
2048,0.700000,0.050000,54556,68797,0.109194,0.000000,9047228800.000000,25134.682039,39785.663429,268.132331,18446700.000000,3729501.753701,9065675500.000000,25185.929990,39704.708160,0.040558,0.056183
2048,0.700000,0.100000,54556,68797,0.155265,0.000000,9047228800.000000,25134.682039,39785.663429,253.816300,17461800.000000,3939857.288481,9064690600.000000,25183.193777,39709.022170,0.031174,0.046799
2048,0.700000,0.200000,54556,68797,0.250314,0.000000,9047228800.000000,25134.682039,39785.663429,257.101327,17687800.000000,3889517.068262,9064916600.000000,25183.821642,39708.032173,0.021790,0.037415
2048,0.700000,0.001000,54556,68797,0.059885,0.000000,9047228800.000000,25134.682039,39785.663429,315.954184,21736700.000000,3165015.848772,9068965500.000000,25195.070149,39690.304258,0.093506,0.109131
2048,0.800000,0.010000,77238,91799,0.047194,0.000000,9047228800.000000,25134.682039,39785.663429,275.918038,25329000.000000,3624264.676853,9072557800.000000,25205.050146,39674.588791,0.088257,0.103882
2048,0.800000,0.050000,77238,91799,0.086390,0.000000,9047228800.000000,25134.682039,39785.663429,261.466901,24002400.000000,3824575.875746,9071231200.000000,25201.364634,39680.390904,0.057411,0.073036
2048,0.800000,0.100000,77238,91799,0.136162,0.000000,9047228800.000000,25134.682039,39785.663429,257.393871,23628500.000000,3885096.387837,9070857300.000000,25200.325879,39682.026527,0.044128,0.059753
2048,0.800000,0.200000,77238,91799,0.239672,0.000000,9047228800.000000,25134.682039,39785.663429,241.827253,22199500.000000,4135183.224847,9069428300.000000,25196.355883,39688.278918,0.030846,0.046471
2048,0.800000,0.001000,77238,91799,0.038337,0.000000,9047228800.000000,25134.682039,39785.663429,302.130742,27735300.000000,3309825.384979,9074964100.000000,25211.735241,39664.068754,0.132385,0.148010
2048,0.900000,0.010000,120175,135018,0.028687,0.000000,9047228800.000000,25134.682039,39785.663429,282.793405,38182200.000000,3536150.352782,9085411000.000000,25240.758439,39618.460849,0.137321,0.152946
2048,0.900000,0.050000,120175,135018,0.067288,0.000000,9047228800.000000,25134.682039,39785.663429,257.263476,34735200.000000,3887065.570372,9081964000.000000,25231.182109,39633.497776,0.089333,0.104958
2048,0.900000,0.100000,120175,135018,0.119968,0.000000,9047228800.000000,25134.682039,39785.663429,251.033936,33894100.000000,3983525.156296,9081122900.000000,25228.845395,39637.168659,0.068665,0.084290
2048,0.900000,0.200000,120175,135018,0.223412,0.000000,9047228800.000000,25134.682039,39785.663429,252.305619,34065800.000000,3963447.210986,9081294600.000000,25229.322406,39636.419239,0.047997,0.063622
2048,0.900000,0.001000,120175,135018,0.019697,0.000000,9047228800.000000,25134.682039,39785.663429,319.975114,43202400.000000,3125243.042053,9090431200.000000,25254.705376,39596.581513,0.205978,0.221603
2048,0.950000,0.010000,166622,181616,0.018375,0.000000,9047228800.000000,25134.682039,39785.663429,305.759955,55530900.000000,3270539.465415,9102759700.000000,25288.955966,39542.953111,0.190392,0.206017
2048,0.950000,0.050000,166622,181616,0.058299,0.000000,9047228800.000000,25134.682039,39785.663429,282.107303,51235200.000000,3544750.484042,9098464000.000000,25277.021809,39561.622709,0.123856,0.139481
2048,0.950000,0.100000,166622,181616,0.111442,0.000000,9047228800.000000,25134.682039,39785.663429,274.210422,49801000.000000,3646834.400916,9097029800.000000,25273.037366,39567.859830,0.095200,0.110825
2048,0.950000,0.200000,166622,181616,0.213365,0.000000,9047228800.000000,25134.682039,39785.663429,262.846335,47737100.000000,3804504.253505,9094965900.000000,25267.303514,39576.838875,0.066544,0.082169
2048,0.950000,0.001000,166622,181616,0.009650,0.000000,9047228800.000000,25134.682039,39785.663429,311.959299,56656800.000000,3205546.377487,9103885600.000000,25292.083901,39538.062737,0.285583,0.301208
2048,0.990000,0.010000,265924,281035,0.010774,0.000000,9047228800.000000,25134.682039,39785.663429,307.240379,86345300.000000,3254780.514979,9133574100.000000,25374.563412,39409.545054,0.303856,0.319481
2048,0.990000,0.050000,265924,281035,0.053672,0.000000,9047228800.000000,25134.682039,39785.663429,285.201843,80151700.000000,3506288.700053,9127380500.000000,25357.356577,39436.287333,0.197662,0.213287
2048,0.990000,0.100000,265924,281035,0.102981,0.000000,9047228800.000000,25134.682039,39785.663429,253.489067,71239300.000000,3944943.310785,9118468100.000000,25332.596472,39474.832401,0.151932,0.167557
2048,0.990000,0.200000,265924,281035,0.211382,0.000000,9047228800.000000,25134.682039,39785.663429,255.488106,71801100.000000,3914076.525290,9119029900.000000,25334.157244,39472.400458,0.106194,0.121819
2048,0.990000,0.001000,265924,281035,0.002446,0.000000,9047228800.000000,25134.682039,39785.663429,312.146174,87724000.000000,3203627.285577,9134952800.000000,25378.393666,39403.597137,0.455780,0.471405
4096,0.500000,0.010000,20060,33976,0.090092,0.000000,9073238000.000000,25206.939853,39671.614478,268.713209,9129800.000000,3721439.681044,9082367800.000000,25232.303931,39631.735680,0.022926,0.054176
4096,0.500000,0.050000,20060,33976,0.127768,0.000000,9073238000.000000,25206.939853,39671.614478,255.936543,8695700.000000,3907218.510298,9081933700.000000,25231.097930,39633.630005,0.014915,0.046165
4096,0.500000,0.100000,20060,33976,0.171723,0.000000,9073238000.000000,25206.939853,39671.614478,249.537909,8478300.000000,4007407.145300,9081716300.000000,25230.493957,39634.578763,0.011467,0.042717
4096,0.500000,0.200000,20060,33976,0.277018,0.000000,9073238000.000000,25206.939853,39671.614478,239.030492,8121300.000000,4183566.670361,9081359300.000000,25229.502153,39636.136850,0.008011,0.039261
4096,0.500000,0.001000,20060,33976,0.080970,0.000000,9073238000.000000,25206.939853,39671.614478,286.240287,9725300.000000,3493568.321800,9082963300.000000,25233.958328,39629.137332,0.034386,0.065636
4096,0.600000,0.010000,28150,42362,0.069271,0.000000,9073238000.000000,25206.939853,39671.614478,266.545489,11291400.000000,3751704.837310,9084529400.000000,25238.309210,39622.305587,0.032166,0.063416
4096,0.600000,0.050000,28150,42362,0.106550,0.000000,9073238000.000000,25206.939853,39671.614478,265.558755,11249600.000000,3765645.000711,9084487600.000000,25238.193082,39622.487899,0.020927,0.052177
4096,0.600000,0.100000,28150,42362,0.153150,0.000000,9073238000.000000,25206.939853,39671.614478,248.803173,10539800.000000,4019241.351828,9083777800.000000,25236.221142,39625.583972,0.016083,0.047333
4096,0.600000,0.200000,28150,42362,0.260824,0.000000,9073238000.000000,25206.939853,39671.614478,242.004627,10251800.000000,4132152.402505,9083489800.000000,25235.421031,39626.840336,0.011246,0.042496
4096,0.600000,0.001000,28150,42362,0.061604,0.000000,9073238000.000000,25206.939853,39671.614478,290.005193,12285200.000000,3448214.111288,9085523200.000000,25241.070149,39617.971588,0.048248,0.079498
4096,0.700000,0.010000,39678,54131,0.053209,0.000000,9073238000.000000,25206.939853,39671.614478,272.193383,14734100.000000,3673858.600118,9087972100.000000,25247.873594,39607.295889,0.045341,0.076591
4096,0.700000,0.050000,39678,54131,0.094388,0.000000,9073238000.000000,25206.939853,39671.614478,283.913100,15368500.000000,3522204.509223,9088606500.000000,25249.636061,39604.531234,0.029495,0.060745
4096,0.700000,0.100000,39678,54131,0.140393,0.000000,9073238000.000000,25206.939853,39671.614478,250.484935,13559000.000000,3992256.066082,9086797000.000000,25244.608973,39612.417885,0.022675,0.053925
4096,0.700000,0.200000,39678,54131,0.241457,0.000000,9073238000.000000,25206.939853,39671.614478,239.688903,12974600.000000,4172074.668969,9086212600.000000,25242.985415,39614.965646,0.015846,0.047096
4096,0.700000,0.001000,39678,54131,0.045277,0.000000,9073238000.000000,25206.939853,39671.614478,300.356542,16258600.000000,3329376.453077,9089496600.000000,25252.108904,39600.652912,0.068008,0.099258
4096,0.800000,0.010000,57953,72642,0.040122,0.000000,9073238000.000000,25206.939853,39671.614478,274.981416,19975200.000000,3636609.395651,9093213200.000000,25262.434227,39584.467238,0.066223,0.097473
4096,0.800000,0.050000,57953,72642,0.077732,0.000000,9073238000.000000,25206.939853,39671.614478,260.789901,18944300.000000,3834504.310004,9092182300.000000,25259.570218,39588.955448,0.043083,0.074333
4096,0.800000,0.100000,57953,72642,0.132990,0.000000,9073238000.000000,25206.939853,39671.614478,249.116214,18096300.000000,4014190.746175,9091334300.000000,25257.214335,39592.648133,0.033112,0.064362
4096,0.800000,0.200000,57953,72642,0.229163,0.000000,9073238000.000000,25206.939853,39671.614478,252.015363,18306900.000000,3968012.061026,9091544900.000000,25257.799417,39591.730994,0.023148,0.054398
4096,0.800000,0.001000,57953,72642,0.029810,0.000000,9073238000.000000,25206.939853,39671.614478,296.901242,21567500.000000,3368123.333720,9094805500.000000,25266.857897,39577.536870,0.099335,0.130585
4096,0.900000,0.010000,94023,108946,0.023861,0.000000,9073238000.000000,25206.939853,39671.614478,276.590237,30133400.000000,3615456.602972,9103371400.000000,25290.655369,39540.296027,0.107437,0.138687
4096,0.900000,0.050000,94023,108946,0.067024,0.000000,9073238000.000000,25206.939853,39671.614478,258.138894,28123200.000000,3873883.484099,9101361200.000000,25285.070704,39549.029216,0.069893,0.101143
4096,0.900000,0.100000,94023,108946,0.115474,0.000000,9073238000.000000,25206.939853,39671.614478,251.073927,27353500.000000,3982890.672126,9100591500.000000,25282.932352,39552.374151,0.053719,0.084969
4096,0.900000,0.200000,94023,108946,0.220371,0.000000,9073238000.000000,25206.939853,39671.614478,239.550787,26098100.000000,4174480.134569,9099336100.000000,25279.444645,39557.831038,0.037552,0.068802
4096,0.900000,0.001000,94023,108946,0.014542,0.000000,9073238000.000000,25206.939853,39671.614478,302.538872,32960400.000000,3305360.371840,9106198400.000000,25298.509237,39528.020826,0.161156,0.192406
4096,0.950000,0.010000,135340,150379,0.015136,0.000000,9073238000.000000,25206.939853,39671.614478,283.156558,42580800.000000,3531615.188066,9115818800.000000,25325.236283,39486.304840,0.154648,0.185898
4096,0.950000,0.050000,135340,150379,0.054068,0.000000,9073238000.000000,25206.939853,39671.614478,255.806329,38467900.000000,3909207.417093,9111705900.000000,25313.809974,39504.128420,0.100601,0.131851
4096,0.950000,0.100000,135340,150379,0.108732,0.000000,9073238000.000000,25206.939853,39671.614478,262.832576,39524500.000000,3804703.411808,9112762500.000000,25316.745381,39499.548024,0.077324,0.108574
4096,0.950000,0.200000,135340,150379,0.216009,0.000000,9073238000.000000,25206.939853,39671.614478,237.634909,35735300.000000,4208135.932817,9108973300.000000,25306.218364,39515.979260,0.054047,0.085297
4096,0.950000,0.001000,135340,150379,0.007006,0.000000,9073238000.000000,25206.939853,39671.614478,306.745623,46128100.000000,3260030.220191,9119366100.000000,25335.091263,39470.945245,0.231972,0.263222
4096,0.990000,0.010000,233274,248392,0.011369,0.000000,9073238000.000000,25206.939853,39671.614478,279.120503,69331300.000000,3582681.992116,9142569300.000000,25399.553549,39370.770753,0.266548,0.297798
4096,0.990000,0.050000,233274,248392,0.050102,0.000000,9073238000.000000,25206.939853,39671.614478,264.679619,65744300.000000,3778152.630722,9138982300.000000,25389.588276,39386.223562,0.173393,0.204643
4096,0.990000,0.100000,233274,248392,0.106154,0.000000,9073238000.000000,25206.939853,39671.614478,248.324020,61681700.000000,4026996.661895,9134919700.000000,25378.301709,39403.739915,0.133278,0.164528
4096,0.990000,0.200000,233274,248392,0.204706,0.000000,9073238000.000000,25206.939853,39671.614478,233.409691,57977100.000000,4284312.254321,9131215100.000000,25368.009724,39419.726297,0.093155,0.124405
4096,0.990000,0.001000,233274,248392,0.001785,0.000000,9073238000.000000,25206.939853,39671.614478,326.472270,81093100.000000,3063047.287624,9154331100.000000,25432.229754,39320.185830,0.399818,0.431068
16384,0.500000,0.010000,12759,27003,0.069205,0.000000,9181094700.000000,25506.583414,39205.564452,250.046291,6752000.000000,3999259.478673,9187846700.000000,25525.341575,39176.752916,0.014580,0.139580
16384,0.500000,0.050000,12759,27003,0.105889,0.000000,9181094700.000000,25506.583414,39205.564452,240.036292,6481700.000000,4166036.687906,9187576400.000000,25524.590638,39177.905503,0.009491,0.134491
16384,0.500000,0.100000,12759,27003,0.154670,0.000000,9181094700.000000,25506.583414,39205.564452,231.329852,6246600.000000,4322831.620401,9187341300.000000,25523.937491,39178.908048,0.007294,0.132294
16384,0.500000,0.200000,12759,27003,0.252033,0.000000,9181094700.000000,25506.583414,39205.564452,227.585824,6145500.000000,4393946.790334,9187240200.000000,25523.656619,39179.339188,0.005096,0.130096
16384,0.500000,0.001000,12759,27003,0.059224,0.000000,9181094700.000000,25506.583414,39205.564452,262.315298,7083300.000000,3812206.175088,9188178000.000000,25526.261981,39175.340312,0.021873,0.146873
16384,0.600000,0.010000,18430,32916,0.051094,0.000000,9181094700.000000,25506.583414,39205.564452,265.232714,8730400.000000,3770273.985155,9189825100.000000,25530.837894,39168.318883,0.021065,0.146065
16384,0.600000,0.050000,18430,32916,0.090885,0.000000,9181094700.000000,25506.583414,39205.564452,251.187872,8268100.000000,3981083.924965,9189362800.000000,25529.553549,39170.289370,0.013702,0.138702
16384,0.600000,0.100000,18430,32916,0.142376,0.000000,9181094700.000000,25506.583414,39205.564452,245.707255,8087700.000000,4069883.897771,9189182400.000000,25529.052368,39171.058352,0.010536,0.135536
16384,0.600000,0.200000,18430,32916,0.239143,0.000000,9181094700.000000,25506.583414,39205.564452,236.884798,7797300.000000,4221461.275057,9188892000.000000,25528.245590,39172.296290,0.007362,0.132362
16384,0.600000,0.001000,18430,32916,0.043625,0.000000,9181094700.000000,25506.583414,39205.564452,284.341961,9359400.000000,3516892.108468,9190454100.000000,25532.585359,39165.638181,0.031593,0.156593
16384,0.700000,0.010000,27138,41812,0.037742,0.000000,9181094700.000000,25506.583414,39205.564452,268.690806,11234500.000000,3721749.966621,9192329200.000000,25537.794694,39157.648967,0.031013,0.156013
16384,0.700000,0.050000,27138,41812,0.076608,0.000000,9181094700.000000,25506.583414,39205.564452,267.494978,11184500.000000,3738387.947606,9192279200.000000,25537.655786,39157.861959,0.020172,0.145172
16384,0.700000,0.100000,27138,41812,0.128098,0.000000,9181094700.000000,25506.583414,39205.564452,249.335119,10425200.000000,4010666.462034,9191519900.000000,25535.546326,39161.096741,0.015511,0.140511
16384,0.700000,0.200000,27138,41812,0.234847,0.000000,9181094700.000000,25506.583414,39205.564452,238.921841,9989800.000000,4185469.178562,9191084500.000000,25534.336713,39162.951880,0.010841,0.135841
16384,0.700000,0.001000,27138,41812,0.031264,0.000000,9181094700.000000,25506.583414,39205.564452,305.986320,12793900.000000,3268119.963420,9193888600.000000,25542.126962,39151.007333,0.046516,0.171516
16384,0.800000,0.010000,42003,56847,0.028819,0.000000,9181094700.000000,25506.583414,39205.564452,266.791563,15166300.000000,3748244.463053,9196261000.000000,25548.717877,39140.907375,0.047997,0.172997
16384,0.800000,0.050000,42003,56847,0.068213,0.000000,9181094700.000000,25506.583414,39205.564452,251.728323,14310000.000000,3972536.687631,9195404700.000000,25546.338936,39144.552278,0.031227,0.156227
16384,0.800000,0.100000,42003,56847,0.117655,0.000000,9181094700.000000,25506.583414,39205.564452,246.454518,14010200.000000,4057543.789525,9195104900.000000,25545.506043,39145.828559,0.024002,0.149002
16384,0.800000,0.200000,42003,56847,0.224337,0.000000,9181094700.000000,25506.583414,39205.564452,233.141591,13253400.000000,4289238.987731,9194348100.000000,25543.403528,39149.050709,0.016777,0.141777
16384,0.800000,0.001000,42003,56847,0.019896,0.000000,9181094700.000000,25506.583414,39205.564452,287.927243,16367800.000000,3473099.622429,9197462500.000000,25552.055841,39135.794248,0.071991,0.196991
16384,0.900000,0.010000,73457,88471,0.016326,0.000000,9181094700.000000,25506.583414,39205.564452,272.180715,24080100.000000,3674029.592900,9205174800.000000,25573.481872,39103.005410,0.083939,0.208939
16384,0.900000,0.050000,73457,88471,0.057968,0.000000,9181094700.000000,25506.583414,39205.564452,280.052221,24776500.000000,3570762.617803,9205871200.000000,25575.416586,39100.047370,0.054604,0.179604
16384,0.900000,0.100000,73457,88471,0.112565,0.000000,9181094700.000000,25506.583414,39205.564452,256.586904,22700500.000000,3897315.037114,9203795200.000000,25569.649118,39108.866742,0.041969,0.166969
16384,0.900000,0.200000,73457,88471,0.216868,0.000000,9181094700.000000,25506.583414,39205.564452,237.952549,21051900.000000,4202518.537519,9202146600.000000,25565.069037,39115.873246,0.029335,0.154335
16384,0.900000,0.001000,73457,88471,0.008659,0.000000,9181094700.000000,25506.583414,39205.564452,295.574821,26149800.000000,3383238.112720,9207244500.000000,25579.231838,39094.215430,0.125908,0.250908
16384,0.950000,0.010000,111006,126081,0.012559,0.000000,9181094700.000000,25506.583414,39205.564452,268.649519,33871600.000000,3722321.945228,9214966300.000000,25600.684262,39061.455927,0.126839,0.251839
16384,0.950000,0.050000,111006,126081,0.053606,0.000000,9181094700.000000,25506.583414,39205.564452,252.550345,31841800.000000,3959606.554906,9212936500.000000,25595.045145,39070.061972,0.082512,0.207512
16384,0.950000,0.100000,111006,126081,0.107806,0.000000,9181094700.000000,25506.583414,39205.564452,243.474433,30697500.000000,4107207.427315,9211792200.000000,25591.866093,39074.915303,0.063423,0.188423
16384,0.950000,0.200000,111006,126081,0.210721,0.000000,9181094700.000000,25506.583414,39205.564452,234.531769,29570000.000000,4263814.677038,9210664700.000000,25588.733713,39079.698559,0.044334,0.169334
16384,0.950000,0.001000,111006,126081,0.004891,0.000000,9181094700.000000,25506.583414,39205.564452,296.411037,37371800.000000,3373693.533627,9218466500.000000,25610.408390,39046.624512,0.190262,0.315262
16384,0.990000,0.010000,207488,222610,0.010774,0.000000,9181094700.000000,25506.583414,39205.564452,272.500337,60661300.000000,3669720.233493,9241756000.000000,25675.110432,38948.225857,0.237083,0.362083
16384,0.990000,0.050000,207488,222610,0.052151,0.000000,9181094700.000000,25506.583414,39205.564452,264.271147,58829400.000000,3783992.357563,9239924100.000000,25670.021114,38955.947701,0.154228,0.279228
16384,0.990000,0.100000,207488,222610,0.100073,0.000000,9181094700.000000,25506.583414,39205.564452,247.178474,55024400.000000,4045659.743677,9236119100.000000,25659.450201,38971.996366,0.118546,0.243546
16384,0.990000,0.200000,207488,222610,0.209399,0.000000,9181094700.000000,25506.583414,39205.564452,233.973766,52084900.000000,4273983.438578,9233179600.000000,25651.283789,38984.403596,0.082863,0.207863
