n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.700000,0.200000,100340,114066,0.275167,0.000000,35485000.000000,98.583137,10143722.699732,96.634405,11022700.000000,10348281.274098,2744599300.000000,7624.945965,131148.470380,2791107000.000000,7754.151966,128963.167661,0.040070,0.047882
1024,0.700000,0.001000,100340,114066,0.093992,0.000000,35485000.000000,98.583137,10143722.699732,167.195308,19071300.000000,5981029.085589,2744599300.000000,7624.945965,131148.470380,2799155600.000000,7776.512293,128592.351208,0.171982,0.179794
1024,0.800000,0.010000,140652,154958,0.065305,0.000000,35485000.000000,98.583137,10143722.699732,140.562604,21781300.000000,7114267.743431,2744599300.000000,7624.945965,131148.470380,2801865600.000000,7784.041117,128467.975052,0.160713,0.168526
1024,0.800000,0.050000,140652,154958,0.101923,0.000000,35485000.000000,98.583137,10143722.699732,117.256289,18169800.000000,8528327.224295,2744599300.000000,7624.945965,131148.470380,2798254100.000000,7774.007779,128633.779184,0.104553,0.112366
1024,0.800000,0.100000,140652,154958,0.153017,0.000000,35485000.000000,98.583137,10143722.699732,107.849224,16712100.000000,9272203.971972,2744599300.000000,7624.945965,131148.470380,2796796400.000000,7769.958050,128700.823557,0.080360,0.088173
1024,0.800000,0.200000,140652,154958,0.246679,0.000000,35485000.000000,98.583137,10143722.699732,97.074691,15042500.000000,10301346.185807,2744599300.000000,7624.945965,131148.470380,2795126800.000000,7765.319628,128777.699817,0.056168,0.063980
1024,0.800000,0.001000,140652,154958,0.055787,0.000000,35485000.000000,98.583137,10143722.699732,165.582932,25658400.000000,6039269.790790,2744599300.000000,7624.945965,131148.470380,2805742700.000000,7794.812335,128290.452293,0.241074,0.248886
1024,0.900000,0.010000,205034,219867,0.030141,0.000000,35485000.000000,98.583137,10143722.699732,151.291917,33264100.000000,6609738.426712,2744599300.000000,7624.945965,131148.470380,2813348400.000000,7815.942214,127943.627600,0.234283,0.242096
1024,0.900000,0.050000,205034,219867,0.069866,0.000000,35485000.000000,98.583137,10143722.699732,119.074713,26180600.000000,8398088.661070,2744599300.000000,7624.945965,131148.470380,2806264900.000000,7796.263092,128266.579538,0.152405,0.160217
1024,0.900000,0.100000,205034,219867,0.118514,0.000000,35485000.000000,98.583137,10143722.699732,108.803959,23922400.000000,9190842.055981,2744599300.000000,7624.945965,131148.470380,2804006700.000000,7789.989443,128369.878717,0.117142,0.124954
1024,0.900000,0.200000,205034,219867,0.220834,0.000000,35485000.000000,98.583137,10143722.699732,96.465591,21209600.000000,10366390.691008,2744599300.000000,7624.945965,131148.470380,2801293900.000000,7782.452841,128494.193344,0.081879,0.089691
1024,0.900000,0.001000,205034,219867,0.020424,0.000000,35485000.000000,98.583137,10143722.699732,171.405895,37686500.000000,5834105.050880,2744599300.000000,7624.945965,131148.470380,2817770800.000000,7828.228365,127742.824221,0.351418,0.359230
1024,0.950000,0.010000,260339,275356,0.017780,0.000000,35485000.000000,98.583137,10143722.699732,141.439446,38946200.000000,7070163.456255,2744599300.000000,7624.945965,131148.470380,2819030500.000000,7831.728018,127685.741605,0.297478,0.305290
1024,0.950000,0.050000,260339,275356,0.055655,0.000000,35485000.000000,98.583137,10143722.699732,120.084545,33066000.000000,8327466.279562,2744599300.000000,7624.945965,131148.470380,2813150300.000000,7815.391860,127952.637298,0.193512,0.201324
1024,0.950000,0.100000,260339,275356,0.111376,0.000000,35485000.000000,98.583137,10143722.699732,112.487471,30974100.000000,8889878.963392,2744599300.000000,7624.945965,131148.470380,2811058400.000000,7809.580219,128047.855569,0.148743,0.156555
1024,0.950000,0.200000,260339,275356,0.212638,0.000000,35485000.000000,98.583137,10143722.699732,97.231947,26773400.000000,10284685.546102,2744599300.000000,7624.945965,131148.470380,2806857700.000000,7797.909987,128239.490018,0.103966,0.111778
1024,0.950000,0.001000,260339,275356,0.008262,0.000000,35485000.000000,98.583137,10143722.699732,171.422449,47202200.000000,5833541.656957,2744599300.000000,7624.945965,131148.470380,2827286500.000000,7854.664537,127312.884633,0.446213,0.454025
1024,0.990000,0.010000,326244,341367,0.011105,0.000000,35485000.000000,98.583137,10143722.699732,152.551067,52075900.000000,6555181.955569,2744599300.000000,7624.945965,131148.470380,2832160200.000000,7868.204473,127093.799284,0.372780,0.380592
1024,0.990000,0.050000,326244,341367,0.048120,0.000000,35485000.000000,98.583137,10143722.699732,131.469943,44879500.000000,7606301.317974,2744599300.000000,7624.945965,131148.470380,2824963800.000000,7848.211696,127417.561952,0.242500,0.250313
1024,0.990000,0.100000,326244,341367,0.101990,0.000000,35485000.000000,98.583137,10143722.699732,108.681566,37100300.000000,9201192.443188,2744599300.000000,7624.945965,131148.470380,2817184600.000000,7826.599806,127769.404958,0.186394,0.194206
1024,0.990000,0.200000,326244,341367,0.213431,0.000000,35485000.000000,98.583137,10143722.699732,96.170983,32829600.000000,10398146.794356,2744599300.000000,7624.945965,131148.470380,2812913900.000000,7814.735102,127963.390561,0.130280,0.138092
1024,0.990000,0.001000,326244,341367,0.001983,0.000000,35485000.000000,98.583137,10143722.699732,170.615203,58242400.000000,5861142.397978,2744599300.000000,7624.945965,131148.470380,2838326700.000000,7885.336019,126817.677472,0.559166,0.566978
2048,0.500000,0.010000,40937,53768,0.160883,0.000000,34617400.000000,96.172802,10397950.163790,132.435649,7120800.000000,7550836.984608,2722521100.000000,7563.609112,132212.014812,2764259300.000000,7679.564662,130215.714568,0.046776,0.062401
2048,0.500000,0.050000,40937,53768,0.195386,0.000000,34617400.000000,96.172802,10397950.163790,116.433566,6260400.000000,8588588.588589,2722521100.000000,7563.609112,132212.014812,2763398900.000000,7677.174330,130256.257973,0.030434,0.046059
2048,0.500000,0.100000,40937,53768,0.236103,0.000000,34617400.000000,96.172802,10397950.163790,108.071716,5810800.000000,9253114.889516,2722521100.000000,7563.609112,132212.014812,2762949300.000000,7675.925267,130277.453879,0.023392,0.039017
2048,0.500000,0.200000,40937,53768,0.325402,0.000000,34617400.000000,96.172802,10397950.163790,100.915042,5426000.000000,9909325.469959,2722521100.000000,7563.609112,132212.014812,2762564500.000000,7674.856230,130295.600338,0.016350,0.031975
2048,0.500000,0.001000,40937,53768,0.152555,0.000000,34617400.000000,96.172802,10397950.163790,154.067475,8283900.000000,6490662.610606,2722521100.000000,7563.609112,132212.014812,2765422400.000000,7682.795944,130160.947564,0.070168,0.085793
2048,0.600000,0.010000,57373,70802,0.121819,0.000000,34617400.000000,96.172802,10397950.163790,129.117822,9141800.000000,7744864.249929,2722521100.000000,7563.609112,132212.014812,2766280300.000000,7685.179330,130120.581056,0.065559,0.081184
2048,0.600000,0.050000,57373,70802,0.159297,0.000000,34617400.000000,96.172802,10397950.163790,114.638005,8116600.000000,8723110.662100,2722521100.000000,7563.609112,132212.014812,2765255100.000000,7682.331157,130168.822399,0.042648,0.058273
2048,0.600000,0.100000,57373,70802,0.204376,0.000000,34617400.000000,96.172802,10397950.163790,105.696167,7483500.000000,9461081.044966,2722521100.000000,7563.609112,132212.014812,2764622000.000000,7680.572302,130198.631133,0.032784,0.048409
2048,0.600000,0.200000,57373,70802,0.296847,0.000000,34617400.000000,96.172802,10397950.163790,97.998644,6938500.000000,10204222.814729,2722521100.000000,7563.609112,132212.014812,2764077000.000000,7679.058203,130224.302724,0.022911,0.038536
2048,0.600000,0.001000,57373,70802,0.113557,0.000000,34617400.000000,96.172802,10397950.163790,161.194599,11412900.000000,6203681.798666,2722521100.000000,7563.609112,132212.014812,2768551400.000000,7691.488818,130013.840451,0.098335,0.113960
2048,0.700000,0.010000,80441,94396,0.086787,0.000000,34617400.000000,96.172802,10397950.163790,133.990847,12648200.000000,7463196.344144,2722521100.000000,7563.609112,132212.014812,2769786700.000000,7694.920683,129955.855445,0.091919,0.107544
2048,0.700000,0.050000,80441,94396,0.123538,0.000000,34617400.000000,96.172802,10397950.163790,119.234925,11255300.000000,8386804.438798,2722521100.000000,7563.609112,132212.014812,2768393800.000000,7691.050979,130021.241920,0.059792,0.075417
2048,0.700000,0.100000,80441,94396,0.172054,0.000000,34617400.000000,96.172802,10397950.163790,106.797958,10081300.000000,9363474.948667,2722521100.000000,7563.609112,132212.014812,2767219800.000000,7687.789415,130076.403761,0.045959,0.061584
2048,0.700000,0.200000,80441,94396,0.268160,0.000000,34617400.000000,96.172802,10397950.163790,95.379041,9003400.000000,10484483.639514,2722521100.000000,7563.609112,132212.014812,2766141900.000000,7684.794833,130127.091455,0.032127,0.047752
2048,0.700000,0.001000,80441,94396,0.078525,0.000000,34617400.000000,96.172802,10397950.163790,159.747235,15079500.000000,6259889.253622,2722521100.000000,7563.609112,132212.014812,2772218000.000000,7701.675233,129841.881122,0.137878,0.153503
2048,0.800000,0.010000,113297,127756,0.052945,0.000000,34617400.000000,96.172802,10397950.163790,134.770187,17217700.000000,7420038.681125,2722521100.000000,7563.609112,132212.014812,2774356200.000000,7707.615502,129741.811812,0.129463,0.145088
2048,0.800000,0.050000,113297,127756,0.090621,0.000000,34617400.000000,96.172802,10397950.163790,117.228154,14976600.000000,8530374.050185,2722521100.000000,7563.609112,132212.014812,2772115100.000000,7701.389360,129846.700810,0.084221,0.099846
2048,0.800000,0.100000,113297,127756,0.142243,0.000000,34617400.000000,96.172802,10397950.163790,108.080247,13807900.000000,9252384.504523,2722521100.000000,7563.609112,132212.014812,2770946400.000000,7698.142520,129901.466156,0.064735,0.080360
2048,0.800000,0.200000,113297,127756,0.237028,0.000000,34617400.000000,96.172802,10397950.163790,95.666740,12222000.000000,10452953.690067,2722521100.000000,7563.609112,132212.014812,2769360500.000000,7693.736630,129975.855437,0.045250,0.060875
2048,0.800000,0.001000,113297,127756,0.045079,0.000000,34617400.000000,96.172802,10397950.163790,163.261999,20857700.000000,6125124.054905,2722521100.000000,7563.609112,132212.014812,2777996200.000000,7717.728018,129571.811509,0.194191,0.209816
2048,0.900000,0.010000,166287,181148,0.027299,0.000000,34617400.000000,96.172802,10397950.163790,138.248283,25043400.000000,7233362.882037,2722521100.000000,7563.609112,132212.014812,2782181900.000000,7729.356577,129376.875035,0.190010,0.205635
2048,0.900000,0.050000,166287,181148,0.067222,0.000000,34617400.000000,96.172802,10397950.163790,115.309029,20888000.000000,8672347.759479,2722521100.000000,7563.609112,132212.014812,2778026500.000000,7717.812196,129570.398267,0.123604,0.139229
2048,0.900000,0.100000,166287,181148,0.119704,0.000000,34617400.000000,96.172802,10397950.163790,107.688741,19507600.000000,9286021.858148,2722521100.000000,7563.609112,132212.014812,2776646100.000000,7713.977219,129634.813742,0.095009,0.110634
2048,0.900000,0.200000,166287,181148,0.221165,0.000000,34617400.000000,96.172802,10397950.163790,95.736083,17342400.000000,10445382.415352,2722521100.000000,7563.609112,132212.014812,2774480900.000000,7707.961939,129735.980522,0.066406,0.082031
2048,0.900000,0.001000,166287,181148,0.018970,0.000000,34617400.000000,96.172802,10397950.163790,165.915715,30055300.000000,6027156.607986,2722521100.000000,7563.609112,132212.014812,2787193800.000000,7743.280456,129144.231018,0.285011,0.300636
2048,0.950000,0.010000,215037,230068,0.015665,0.000000,34617400.000000,96.172802,10397950.163790,140.675366,32364900.000000,7108565.143103,2722521100.000000,7563.609112,132212.014812,2789503400.000000,7749.696902,129037.304633,0.245712,0.261337
2048,0.950000,0.050000,215037,230068,0.056911,0.000000,34617400.000000,96.172802,10397950.163790,115.962672,26679300.000000,8623464.633630,2722521100.000000,7563.609112,132212.014812,2783817800.000000,7733.901375,129300.847203,0.159843,0.175468
2048,0.950000,0.100000,215037,230068,0.107145,0.000000,34617400.000000,96.172802,10397950.163790,106.438531,24488100.000000,9395093.943589,2722521100.000000,7563.609112,132212.014812,2781626600.000000,7727.813863,129402.702721,0.122856,0.138481
2048,0.950000,0.200000,215037,230068,0.215678,0.000000,34617400.000000,96.172802,10397950.163790,96.221987,22137600.000000,10392635.154669,2722521100.000000,7563.609112,132212.014812,2779276100.000000,7721.283789,129512.141669,0.085876,0.101501
2048,0.950000,0.001000,215037,230068,0.007601,0.000000,34617400.000000,96.172802,10397950.163790,170.798633,39295300.000000,5854847.780778,2722521100.000000,7563.609112,132212.014812,2796433800.000000,7768.950688,128717.511568,0.368568,0.384193
2048,0.990000,0.010000,301303,316420,0.010642,0.000000,34617400.000000,96.172802,10397950.163790,143.252639,45328000.000000,6980674.196964,2722521100.000000,7563.609112,132212.014812,2802466500.000000,7785.710515,128440.429172,0.344284,0.359909
2048,0.990000,0.050000,301303,316420,0.050763,0.000000,34617400.000000,96.172802,10397950.163790,117.829467,37283600.000000,8486841.399436,2722521100.000000,7563.609112,132212.014812,2794422100.000000,7763.361856,128810.175098,0.223961,0.239586
2048,0.990000,0.100000,301303,316420,0.103576,0.000000,34617400.000000,96.172802,10397950.163790,107.496998,34014200.000000,9302585.390807,2722521100.000000,7563.609112,132212.014812,2791152700.000000,7754.278928,128961.056126,0.172142,0.187767
2048,0.990000,0.200000,301303,316420,0.215018,0.000000,34617400.000000,96.172802,10397950.163790,96.688578,30594200.000000,10342483.215773,2722521100.000000,7563.609112,132212.014812,2787732700.000000,7744.777608,129119.265990,0.120323,0.135948
2048,0.990000,0.001000,301303,316420,0.001917,0.000000,34617400.000000,96.172802,10397950.163790,171.265091,54191700.000000,5838901.529201,2722521100.000000,7563.609112,132212.014812,2811330200.000000,7810.335324,128035.475875,0.516418,0.532043
4096,0.500000,0.010000,31585,44817,0.133386,0.000000,37293400.000000,103.607168,9651841.880869,129.024700,5782500.000000,7750453.955901,2780517300.000000,7724.732046,129454.328516,2823593200.000000,7844.403945,127479.411694,0.036095,0.067345
4096,0.500000,0.050000,31585,44817,0.168484,0.000000,37293400.000000,103.607168,9651841.880869,113.117790,5069600.000000,8840342.433328,2780517300.000000,7724.732046,129454.328516,2822880300.000000,7842.423392,127511.605788,0.023483,0.054733
4096,0.500000,0.100000,31585,44817,0.210589,0.000000,37293400.000000,103.607168,9651841.880869,105.850459,4743900.000000,9447290.204262,2780517300.000000,7724.732046,129454.328516,2822554600.000000,7841.518544,127526.319597,0.018051,0.049301
4096,0.500000,0.200000,31585,44817,0.303060,0.000000,37293400.000000,103.607168,9651841.880869,98.522882,4415500.000000,10149926.395652,2780517300.000000,7724.732046,129454.328516,2822226200.000000,7840.606195,127541.158820,0.012619,0.043869
4096,0.500000,0.001000,31585,44817,0.126380,0.000000,37293400.000000,103.607168,9651841.880869,152.183323,6820400.000000,6571022.227435,2780517300.000000,7724.732046,129454.328516,2824631100.000000,7847.287401,127432.569867,0.054138,0.085388
4096,0.600000,0.010000,45582,59329,0.099941,0.000000,37293400.000000,103.607168,9651841.880869,131.903454,7825700.000000,7581302.631075,2780517300.000000,7724.732046,129454.328516,2825636400.000000,7850.080289,127387.232129,0.052086,0.083336
4096,0.600000,0.050000,45582,59329,0.136228,0.000000,37293400.000000,103.607168,9651841.880869,115.311231,6841300.000000,8672182.187596,2780517300.000000,7724.732046,129454.328516,2824652000.000000,7847.345465,127431.626976,0.033882,0.065132
4096,0.600000,0.100000,45582,59329,0.182233,0.000000,37293400.000000,103.607168,9651841.880869,105.769522,6275200.000000,9454519.377868,2780517300.000000,7724.732046,129454.328516,2824085900.000000,7845.772746,127457.171186,0.026047,0.057297
4096,0.600000,0.200000,45582,59329,0.283429,0.000000,37293400.000000,103.607168,9651841.880869,94.631630,5614400.000000,10567291.251069,2780517300.000000,7724.732046,129454.328516,2823425100.000000,7843.936936,127487.001515,0.018204,0.049454
4096,0.600000,0.001000,45582,59329,0.092009,0.000000,37293400.000000,103.607168,9651841.880869,151.945929,9014800.000000,6581288.547722,2780517300.000000,7724.732046,129454.328516,2826825500.000000,7853.383803,127333.646877,0.078125,0.109375
4096,0.700000,0.010000,65013,79202,0.071320,0.000000,37293400.000000,103.607168,9651841.880869,130.357819,10324600.000000,7671193.072855,2780517300.000000,7724.732046,129454.328516,2828135300.000000,7857.022642,127274.674589,0.074287,0.105537
4096,0.700000,0.050000,65013,79202,0.112565,0.000000,37293400.000000,103.607168,9651841.880869,113.288806,8972700.000000,8826997.447814,2780517300.000000,7724.732046,129454.328516,2826783400.000000,7853.266843,127335.543289,0.048325,0.079575
4096,0.700000,0.100000,65013,79202,0.159429,0.000000,37293400.000000,103.607168,9651841.880869,105.544052,8359300.000000,9474716.782506,2780517300.000000,7724.732046,129454.328516,2826170000.000000,7851.562717,127363.180559,0.037148,0.068398
4096,0.700000,0.200000,65013,79202,0.262013,0.000000,37293400.000000,103.607168,9651841.880869,94.948360,7520100.000000,10532040.797330,2780517300.000000,7724.732046,129454.328516,2825330800.000000,7849.231282,127401.010883,0.025963,0.057213
4096,0.700000,0.001000,65013,79202,0.063190,0.000000,37293400.000000,103.607168,9651841.880869,155.893791,12347100.000000,6414623.676815,2780517300.000000,7724.732046,129454.328516,2830157800.000000,7862.641478,127183.720993,0.111435,0.142685
4096,0.800000,0.010000,92709,107299,0.046004,0.000000,37293400.000000,103.607168,9651841.880869,132.615402,14229500.000000,7540602.269932,2780517300.000000,7724.732046,129454.328516,2832040200.000000,7867.871093,127099.184538,0.105934,0.137184
4096,0.800000,0.050000,92709,107299,0.085597,0.000000,37293400.000000,103.607168,9651841.880869,115.430712,12385600.000000,8663205.658184,2780517300.000000,7724.732046,129454.328516,2830196300.000000,7862.748437,127181.990875,0.068916,0.100166
4096,0.800000,0.100000,92709,107299,0.134642,0.000000,37293400.000000,103.607168,9651841.880869,106.847221,11464600.000000,9359157.755177,2780517300.000000,7724.732046,129454.328516,2829275300.000000,7860.189749,127223.391799,0.052971,0.084221
4096,0.800000,0.200000,92709,107299,0.237623,0.000000,37293400.000000,103.607168,9651841.880869,95.851779,10284800.000000,10432774.579963,2780517300.000000,7724.732046,129454.328516,2828095500.000000,7856.912071,127276.465735,0.037025,0.068275
4096,0.800000,0.001000,92709,107299,0.036618,0.000000,37293400.000000,103.607168,9651841.880869,185.249630,19877100.000000,5398121.456349,2780517300.000000,7724.732046,129454.328516,2837687800.000000,7883.561050,126846.230230,0.158905,0.190155
4096,0.900000,0.010000,138501,153392,0.024522,0.000000,37293400.000000,103.607168,9651841.880869,135.688302,20813500.000000,7369832.080140,2780517300.000000,7724.732046,129454.328516,2838624200.000000,7886.162523,126804.386435,0.158257,0.189507
4096,0.900000,0.050000,138501,153392,0.064512,0.000000,37293400.000000,103.607168,9651841.880869,114.438171,17553900.000000,8738343.046275,2780517300.000000,7724.732046,129454.328516,2835364600.000000,7877.106820,126950.163658,0.102951,0.134201
4096,0.900000,0.100000,138501,153392,0.111442,0.000000,37293400.000000,103.607168,9651841.880869,107.492568,16488500.000000,9302968.735786,2780517300.000000,7724.732046,129454.328516,2834299200.000000,7874.146965,126997.883639,0.079132,0.110382
4096,0.900000,0.200000,138501,153392,0.217067,0.000000,37293400.000000,103.607168,9651841.880869,94.922160,14560300.000000,10534947.768933,2780517300.000000,7724.732046,129454.328516,2832371000.000000,7868.790110,127084.340293,0.055313,0.086563
4096,0.900000,0.001000,138501,153392,0.016789,0.000000,37293400.000000,103.607168,9651841.880869,164.131767,25176500.000000,6092665.779596,2780517300.000000,7724.732046,129454.328516,2842987200.000000,7898.283651,126609.785651,0.237389,0.268639
4096,0.950000,0.010000,182725,197751,0.016326,0.000000,37293400.000000,103.607168,9651841.880869,137.437485,27178400.000000,7276035.381038,2780517300.000000,7724.732046,129454.328516,2844989100.000000,7903.845256,126520.695633,0.208794,0.240044
4096,0.950000,0.050000,182725,197751,0.057902,0.000000,37293400.000000,103.607168,9651841.880869,122.782691,24280400.000000,8144470.437060,2780517300.000000,7724.732046,129454.328516,2842091100.000000,7895.794138,126649.705212,0.135826,0.167076
4096,0.950000,0.100000,182725,197751,0.113028,0.000000,37293400.000000,103.607168,9651841.880869,106.299842,21020900.000000,9407351.730896,2780517300.000000,7724.732046,129454.328516,2838831600.000000,7886.738714,126795.122331,0.104401,0.135651
4096,0.950000,0.200000,182725,197751,0.211514,0.000000,37293400.000000,103.607168,9651841.880869,95.546419,18894400.000000,10466116.944703,2780517300.000000,7724.732046,129454.328516,2836705100.000000,7880.830949,126890.172687,0.072975,0.104225
4096,0.950000,0.001000,182725,197751,0.007800,0.000000,37293400.000000,103.607168,9651841.880869,174.739445,34554900.000000,5722806.316904,2780517300.000000,7724.732046,129454.328516,2852365600.000000,7924.338380,126193.500581,0.313187,0.344437
4096,0.990000,0.010000,274893,290012,0.010047,0.000000,37293400.000000,103.607168,9651841.880869,139.224584,40376800.000000,7182639.535575,2780517300.000000,7724.732046,129454.328516,2858187500.000000,7940.512571,125936.454484,0.314102,0.345352
4096,0.990000,0.050000,274893,290012,0.052746,0.000000,37293400.000000,103.607168,9651841.880869,117.200323,33989500.000000,8532399.711676,2780517300.000000,7724.732046,129454.328516,2851800200.000000,7922.767607,126218.519797,0.204330,0.235580
4096,0.990000,0.100000,274893,290012,0.102518,0.000000,37293400.000000,103.607168,9651841.880869,106.820752,30979300.000000,9361476.857127,2780517300.000000,7724.732046,129454.328516,2848790000.000000,7914.404778,126351.889750,0.157051,0.188301
4096,0.990000,0.200000,274893,290012,0.206821,0.000000,37293400.000000,103.607168,9651841.880869,105.007034,30453300.000000,9523171.544627,2780517300.000000,7724.732046,129454.328516,2848264000.000000,7912.943464,126375.223645,0.109779,0.141029
4096,0.990000,0.001000,274893,290012,0.001785,0.000000,37293400.000000,103.607168,9651841.880869,172.992497,50169900.000000,5780597.529594,2780517300.000000,7724.732046,129454.328516,2867980600.000000,7967.719405,125506.427763,0.471153,0.502403
16384,0.500000,0.010000,17344,31070,0.100734,0.000000,34515600.000000,95.889985,10428617.784422,132.983585,4131800.000000,7519725.059296,2758496000.000000,7663.553271,130487.773047,2797143400.000000,7770.922073,128684.857559,0.019821,0.144821
16384,0.500000,0.050000,17344,31070,0.141582,0.000000,34515600.000000,95.889985,10428617.784422,115.053106,3574700.000000,8691638.459171,2758496000.000000,7663.553271,130487.773047,2796586300.000000,7769.374358,128710.492503,0.012894,0.137894
16384,0.500000,0.100000,17344,31070,0.186860,0.000000,34515600.000000,95.889985,10428617.784422,109.671709,3407500.000000,9118121.790169,2758496000.000000,7663.553271,130487.773047,2796419100.000000,7768.909849,128718.188200,0.009911,0.134911
16384,0.500000,0.200000,17344,31070,0.273779,0.000000,34515600.000000,95.889985,10428617.784422,101.126489,3142000.000000,9888605.983450,2758496000.000000,7663.553271,130487.773047,2796153600.000000,7768.172246,128730.410232,0.006927,0.131927
16384,0.500000,0.001000,17344,31070,0.093595,0.000000,34515600.000000,95.889985,10428617.784422,138.542002,4304500.000000,7218027.645487,2758496000.000000,7663.553271,130487.773047,2797316100.000000,7771.401861,128676.912845,0.029732,0.154732
16384,0.600000,0.010000,27203,41303,0.077467,0.000000,34515600.000000,95.889985,10428617.784422,165.256761,6825600.000000,6051189.639006,2758496000.000000,7663.553271,130487.773047,2799837200.000000,7778.405890,128561.046335,0.031090,0.156090
16384,0.600000,0.050000,27203,41303,0.116135,0.000000,34515600.000000,95.889985,10428617.784422,120.378665,4972000.000000,8307119.871279,2758496000.000000,7663.553271,130487.773047,2797983600.000000,7773.256286,128646.215081,0.020226,0.145226
16384,0.600000,0.100000,27203,41303,0.162602,0.000000,34515600.000000,95.889985,10428617.784422,110.021064,4544200.000000,9089168.610537,2758496000.000000,7663.553271,130487.773047,2797555800.000000,7772.067787,128665.887558,0.015549,0.140549
16384,0.600000,0.200000,27203,41303,0.259171,0.000000,34515600.000000,95.889985,10428617.784422,106.575794,4401900.000000,9382993.707263,2758496000.000000,7663.553271,130487.773047,2797413500.000000,7771.672455,128672.432588,0.010864,0.135864
16384,0.600000,0.001000,27203,41303,0.068874,0.000000,34515600.000000,95.889985,10428617.784422,152.114858,6282800.000000,6573979.754250,2758496000.000000,7663.553271,130487.773047,2799294400.000000,7776.897902,128585.975094,0.046631,0.171631
16384,0.700000,0.010000,42933,57398,0.053407,0.000000,34515600.000000,95.889985,10428617.784422,127.833722,7337400.000000,7822661.978357,2758496000.000000,7663.553271,130487.773047,2800349000.000000,7779.827754,128537.550141,0.049057,0.174057
