n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.500000,0.100000,20249,34159,0.175028,0.000000,191589180.000000,532.266093,1878759.541640,259.312333,8857850.000000,3856353.404043,200447030.000000,556.874649,1795736.260098,0.011574,0.042824
4096,0.500000,0.200000,20249,34159,0.273448,0.000000,191589180.000000,532.266093,1878759.541640,252.289880,8617970.000000,3963694.466330,200207150.000000,556.208223,1797887.837672,0.008087,0.039337
4096,0.500000,0.001000,20249,34159,0.081301,0.000000,191589180.000000,532.266093,1878759.541640,289.453146,9887430.000000,3454790.577531,201476610.000000,559.734991,1786559.740111,0.034706,0.065956
4096,0.600000,0.010000,27292,41452,0.073964,0.000000,191589180.000000,532.266093,1878759.541640,284.452620,11791130.000000,3515523.957415,203380310.000000,565.023781,1769837.011262,0.031189,0.062439
4096,0.600000,0.050000,27292,41452,0.112103,0.000000,191589180.000000,532.266093,1878759.541640,266.597510,11051000.000000,3750972.762646,202640180.000000,562.967579,1776301.225157,0.020287,0.051537
4096,0.600000,0.100000,27292,41452,0.161015,0.000000,191589180.000000,532.266093,1878759.541640,262.676831,10888480.000000,3806959.281736,202477660.000000,562.516072,1777726.984794,0.015594,0.046844
4096,0.600000,0.200000,27292,41452,0.256924,0.000000,191589180.000000,532.266093,1878759.541640,243.064267,10075500.000000,4114138.256166,201664680.000000,560.257480,1784893.616473,0.010902,0.042152
4096,0.600000,0.001000,27292,41452,0.065173,0.000000,191589180.000000,532.266093,1878759.541640,289.691692,12008300.000000,3451945.737532,203597480.000000,565.627115,1767949.190727,0.046783,0.078033
4096,0.700000,0.010000,36973,51381,0.057836,0.000000,191589180.000000,532.266093,1878759.541640,281.748117,14476500.000000,3549269.505751,206065680.000000,572.484178,1746773.164750,0.042252,0.073502
4096,0.700000,0.050000,36973,51381,0.096570,0.000000,191589180.000000,532.266093,1878759.541640,256.008447,13153970.000000,3906121.117807,204743150.000000,568.809974,1758056.374536,0.027489,0.058739
4096,0.700000,0.100000,36973,51381,0.145680,0.000000,191589180.000000,532.266093,1878759.541640,253.972091,13049340.000000,3937440.514233,204638520.000000,568.519294,1758955.254368,0.021126,0.052376
4096,0.700000,0.200000,36973,51381,0.245026,0.000000,191589180.000000,532.266093,1878759.541640,244.736965,12574830.000000,4086019.453146,204164010.000000,567.201028,1763043.349315,0.014771,0.046021
4096,0.700000,0.001000,36973,51381,0.048120,0.000000,191589180.000000,532.266093,1878759.541640,291.881629,14997170.000000,3426046.380751,206586350.000000,573.930685,1742370.684220,0.063370,0.094620
4096,0.800000,0.010000,51139,65774,0.043493,0.000000,191589180.000000,532.266093,1878759.541640,273.782194,18007750.000000,3652538.490372,209596930.000000,582.294569,1717343.856134,0.058434,0.089684
4096,0.800000,0.050000,51139,65774,0.080574,0.000000,191589180.000000,532.266093,1878759.541640,265.938061,17491810.000000,3760274.093990,209080990.000000,580.861203,1721581.670337,0.038017,0.069267
4096,0.800000,0.100000,51139,65774,0.133981,0.000000,191589180.000000,532.266093,1878759.541640,251.285310,16528040.000000,3979540.223765,208117220.000000,578.183692,1729554.142613,0.029221,0.060471
4096,0.800000,0.200000,51139,65774,0.230749,0.000000,191589180.000000,532.266093,1878759.541640,241.545139,15887390.000000,4140012.928492,207476570.000000,576.403862,1734894.691964,0.020424,0.051674
4096,0.800000,0.001000,51139,65774,0.033644,0.000000,191589180.000000,532.266093,1878759.541640,296.676954,19513630.000000,3370669.629382,211102810.000000,586.478150,1705093.361855,0.087654,0.118904
4096,0.900000,0.010000,76557,91422,0.026109,0.000000,191589180.000000,532.266093,1878759.541640,271.961235,24863240.000000,3676994.631432,216452420.000000,601.340242,1662952.070483,0.087479,0.118729
4096,0.900000,0.050000,76557,91422,0.068412,0.000000,191589180.000000,532.266093,1878759.541640,255.442126,23353030.000000,3914781.079800,214942210.000000,597.144631,1674636.173137,0.056908,0.088158
4096,0.900000,0.100000,76557,91422,0.113755,0.000000,191589180.000000,532.266093,1878759.541640,247.980792,22670900.000000,4032570.387589,214260080.000000,595.249562,1679967.635595,0.043739,0.074989
4096,0.900000,0.200000,76557,91422,0.214158,0.000000,191589180.000000,532.266093,1878759.541640,238.181182,21775000.000000,4198484.500574,213364180.000000,592.760606,1687021.692207,0.030579,0.061829
4096,0.900000,0.001000,76557,91422,0.017913,0.000000,191589180.000000,532.266093,1878759.541640,294.462383,26920340.000000,3396019.515355,218509520.000000,607.055202,1647296.648677,0.131218,0.162468
4096,0.950000,0.010000,102987,117977,0.018772,0.000000,191589180.000000,532.266093,1878759.541640,275.352230,32485230.000000,3631712.011890,224074410.000000,622.515377,1606386.021501,0.117683,0.148933
4096,0.950000,0.050000,102987,117977,0.059026,0.000000,191589180.000000,532.266093,1878759.541640,255.257804,30114550.000000,3917607.933706,221703730.000000,615.929240,1623563.121829,0.076553,0.107803
4096,0.950000,0.100000,102987,117977,0.110582,0.000000,191589180.000000,532.266093,1878759.541640,251.523263,29673960.000000,3975775.393645,221263140.000000,614.705209,1626796.040226,0.058846,0.090096
4096,0.950000,0.200000,102987,117977,0.215414,0.000000,191589180.000000,532.266093,1878759.541640,239.164244,28215880.000000,4181227.025349,219805060.000000,610.654424,1637587.414958,0.041130,0.072380
4096,0.950000,0.001000,102987,117977,0.009716,0.000000,191589180.000000,532.266093,1878759.541640,302.642040,35704800.000000,3304233.604445,227293980.000000,631.459869,1583631.911413,0.176521,0.207771
4096,0.990000,0.010000,164966,180055,0.012889,0.000000,191589180.000000,532.266093,1878759.541640,276.927717,49862220.000000,3611050.611064,241451400.000000,670.791499,1490776.197612,0.188499,0.219749
4096,0.990000,0.050000,164966,180055,0.052945,0.000000,191589180.000000,532.266093,1878759.541640,258.233540,46496240.000000,3872463.665879,238085420.000000,661.440256,1511852.342743,0.122620,0.153870
4096,0.990000,0.100000,164966,180055,0.105757,0.000000,191589180.000000,532.266093,1878759.541640,249.357641,44898090.000000,4010304.224523,236487270.000000,657.000333,1522069.242881,0.094254,0.125504
4096,0.990000,0.200000,164966,180055,0.210787,0.000000,191589180.000000,532.266093,1878759.541640,237.977229,42848990.000000,4202082.709534,234438170.000000,651.307598,1535372.844789,0.065880,0.097130
4096,0.990000,0.001000,164966,180055,0.004296,0.000000,191589180.000000,532.266093,1878759.541640,307.872261,55433940.000000,3248100.351517,247023120.000000,686.270649,1457151.055334,0.282745,0.313995
16384,0.500000,0.010000,8407,22657,0.067618,0.000000,193348730.000000,537.154410,1861662.085911,277.583528,6289210.000000,3602519.235325,199637940.000000,554.626865,1803013.996237,0.009613,0.134613
16384,0.500000,0.050000,8407,22657,0.104700,0.000000,193348730.000000,537.154410,1861662.085911,242.120757,5485730.000000,4130170.460449,198834460.000000,552.394666,1810299.884638,0.006256,0.131256
16384,0.500000,0.100000,8407,22657,0.162932,0.000000,193348730.000000,537.154410,1861662.085911,240.782098,5455400.000000,4153132.675881,198804130.000000,552.310404,1810576.068012,0.004807,0.129807
16384,0.500000,0.200000,8407,22657,0.253156,0.000000,193348730.000000,537.154410,1861662.085911,236.882641,5367050.000000,4221499.706543,198715780.000000,552.064953,1811381.058917,0.003365,0.128365
16384,0.500000,0.001000,8407,22657,0.059290,0.000000,193348730.000000,537.154410,1861662.085911,271.893455,6160290.000000,3677911.267164,199509020.000000,554.268704,1804179.079222,0.014412,0.139412
16384,0.600000,0.010000,11421,25831,0.056117,0.000000,193348730.000000,537.154410,1861662.085911,269.336456,6957230.000000,3712828.237675,200305960.000000,556.482734,1797000.947950,0.013054,0.138054
16384,0.600000,0.050000,11421,25831,0.096900,0.000000,193348730.000000,537.154410,1861662.085911,251.601564,6499120.000000,3974538.091311,199847850.000000,555.210029,1801120.202194,0.008492,0.133492
16384,0.600000,0.100000,11421,25831,0.140591,0.000000,193348730.000000,537.154410,1861662.085911,244.297549,6310450.000000,4093368.935654,199659180.000000,554.685873,1802822.189293,0.006531,0.131531
16384,0.600000,0.200000,11421,25831,0.245555,0.000000,193348730.000000,537.154410,1861662.085911,231.752933,5986410.000000,4314940.005780,199335140.000000,553.785637,1805752.864247,0.004562,0.129562
16384,0.600000,0.001000,11421,25831,0.048318,0.000000,193348730.000000,537.154410,1861662.085911,266.699702,6889120.000000,3749535.499454,200237850.000000,556.293513,1797612.189703,0.019577,0.144577
16384,0.700000,0.010000,15904,30445,0.047591,0.000000,193348730.000000,537.154410,1861662.085911,253.495484,7717670.000000,3944843.456639,201066400.000000,558.595360,1790204.628919,0.018173,0.143173
16384,0.700000,0.050000,15904,30445,0.091282,0.000000,193348730.000000,537.154410,1861662.085911,244.006569,7428780.000000,4098250.318356,200777510.000000,557.792777,1792780.476260,0.011826,0.136826
16384,0.700000,0.100000,15904,30445,0.140260,0.000000,193348730.000000,537.154410,1861662.085911,239.993431,7306600.000000,4166780.718802,200655330.000000,557.453341,1793872.108954,0.009087,0.134087
16384,0.700000,0.200000,15904,30445,0.245885,0.000000,193348730.000000,537.154410,1861662.085911,228.781409,6965250.000000,4370984.530347,200313980.000000,556.505015,1796929.001161,0.006355,0.131355
16384,0.700000,0.001000,15904,30445,0.039461,0.000000,193348730.000000,537.154410,1861662.085911,268.223354,8166060.000000,3728236.138358,201514790.000000,559.841061,1786221.249567,0.027260,0.152260
16384,0.800000,0.010000,22878,37565,0.038800,0.000000,193348730.000000,537.154410,1861662.085911,272.333821,10230220.000000,3671964.043784,203578950.000000,565.575636,1768110.111581,0.026146,0.151146
16384,0.800000,0.050000,22878,37565,0.075881,0.000000,193348730.000000,537.154410,1861662.085911,266.425662,10008280.000000,3753392.191266,203357010.000000,564.959050,1770039.793563,0.017006,0.142006
16384,0.800000,0.100000,22878,37565,0.123075,0.000000,193348730.000000,537.154410,1861662.085911,253.391987,9518670.000000,3946454.704281,202867400.000000,563.598833,1774311.693254,0.013077,0.138077
16384,0.800000,0.200000,22878,37565,0.226519,0.000000,193348730.000000,537.154410,1861662.085911,253.366432,9517710.000000,3946852.761851,202866440.000000,563.596166,1774320.089612,0.009140,0.134140
16384,0.800000,0.001000,22878,37565,0.030670,0.000000,193348730.000000,537.154410,1861662.085911,288.676694,10844140.000000,3464082.905606,204192870.000000,567.281206,1762794.166123,0.039215,0.164215
16384,0.900000,0.010000,36661,51490,0.029480,0.000000,193348730.000000,537.154410,1861662.085911,269.698388,13886770.000000,3707845.668935,207235500.000000,575.734130,1736912.835880,0.041893,0.166893
16384,0.900000,0.050000,36661,51490,0.072047,0.000000,193348730.000000,537.154410,1861662.085911,260.419887,13409020.000000,3839952.509579,206757750.000000,574.406862,1740926.277250,0.027252,0.152252
16384,0.900000,0.100000,36661,51490,0.122348,0.000000,193348730.000000,537.154410,1861662.085911,245.859779,12659320.000000,4067359.068260,206008050.000000,572.324073,1747261.818167,0.020950,0.145950
16384,0.900000,0.200000,36661,51490,0.225131,0.000000,193348730.000000,537.154410,1861662.085911,242.690814,12496150.000000,4120469.104484,205844880.000000,571.870760,1748646.845139,0.014641,0.139641
16384,0.900000,0.001000,36661,51490,0.020490,0.000000,193348730.000000,537.154410,1861662.085911,302.172655,15558870.000000,3309366.297167,208907600.000000,580.379497,1723010.555863,0.062836,0.187836
16384,0.950000,0.010000,52183,67107,0.023068,0.000000,193348730.000000,537.154410,1861662.085911,266.689168,17896710.000000,3749683.601064,211245440.000000,586.874399,1703942.106395,0.059631,0.184631
16384,0.950000,0.050000,52183,67107,0.068213,0.000000,193348730.000000,537.154410,1861662.085911,254.315347,17066340.000000,3932126.044600,210415070.000000,584.567495,1710666.446087,0.038788,0.163788
16384,0.950000,0.100000,52183,67107,0.113557,0.000000,193348730.000000,537.154410,1861662.085911,246.296214,16528200.000000,4060151.740661,209876930.000000,583.072455,1715052.721612,0.029816,0.154816
16384,0.950000,0.200000,52183,67107,0.213431,0.000000,193348730.000000,537.154410,1861662.085911,237.297897,15924350.000000,4214112.349955,209273080.000000,581.394860,1720001.445002,0.020844,0.145844
16384,0.950000,0.001000,52183,67107,0.014277,0.000000,193348730.000000,537.154410,1861662.085911,295.296020,19816430.000000,3386432.369503,213165160.000000,592.207696,1688596.766939,0.089439,0.214439
16384,0.990000,0.010000,92674,107713,0.016194,0.000000,193348730.000000,537.154410,1861662.085911,272.450493,29346460.000000,3670391.590672,222695190.000000,618.683678,1616334.865607,0.105896,0.230896
16384,0.990000,0.050000,92674,107713,0.057373,0.000000,193348730.000000,537.154410,1861662.085911,251.094575,27046150.000000,3982563.137452,220394880.000000,612.293041,1633204.909297,0.068886,0.193886
16384,0.990000,0.100000,92674,107713,0.107740,0.000000,193348730.000000,537.154410,1861662.085911,244.180461,26301410.000000,4095331.771186,219650140.000000,610.224031,1638742.411000,0.052948,0.177948
16384,0.990000,0.200000,92674,107713,0.211911,0.000000,193348730.000000,537.154410,1861662.085911,235.461365,25362250.000000,4246981.241806,218710980.000000,607.614891,1645779.283692,0.037010,0.162010
16384,0.990000,0.001000,92674,107713,0.006874,0.000000,193348730.000000,537.154410,1861662.085911,298.562940,32159110.000000,3349377.516977,225507840.000000,626.497680,1596175.104156,0.158844,0.283844
