n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.800000,0.010000,108522,123010,0.053540,0.000000,211748990.000000,588.273344,1699890.044340,300.438907,36956990.000000,3328463.708760,248705980.000000,690.945909,1447291.295529,0.124001,0.131813
1024,0.800000,0.050000,108522,123010,0.090356,0.000000,211748990.000000,588.273344,1699890.044340,283.868791,34918700.000000,3522754.283521,246667690.000000,685.283206,1459250.702838,0.080666,0.088478
1024,0.800000,0.100000,108522,123010,0.142309,0.000000,211748990.000000,588.273344,1699890.044340,275.732298,33917830.000000,3626706.071703,245666820.000000,682.502625,1465195.829050,0.062004,0.069817
1024,0.800000,0.200000,108522,123010,0.245951,0.000000,211748990.000000,588.273344,1699890.044340,262.269572,32261780.000000,3812870.833537,244010770.000000,677.901847,1475139.806329,0.043343,0.051155
1024,0.800000,0.001000,108522,123010,0.043625,0.000000,211748990.000000,588.273344,1699890.044340,327.901553,40335170.000000,3049695.836165,252084160.000000,700.331046,1427896.143891,0.186005,0.193817
1024,0.900000,0.010000,156020,170883,0.026307,0.000000,211748990.000000,588.273344,1699890.044340,299.472095,51174690.000000,3339209.284902,262923680.000000,730.445006,1369028.457231,0.178276,0.186089
1024,0.900000,0.050000,156020,170883,0.064908,0.000000,211748990.000000,588.273344,1699890.044340,282.872316,48338070.000000,3535163.898766,260087060.000000,722.564412,1383959.663353,0.115974,0.123787
1024,0.900000,0.100000,156020,170883,0.116201,0.000000,211748990.000000,588.273344,1699890.044340,271.041180,46316330.000000,3689476.260317,258065320.000000,716.947687,1394801.905192,0.089142,0.096954
1024,0.900000,0.200000,156020,170883,0.218389,0.000000,211748990.000000,588.273344,1699890.044340,257.638209,44025990.000000,3881411.866036,255774980.000000,710.584748,1407291.674893,0.062309,0.070122
1024,0.900000,0.001000,156020,170883,0.018508,0.000000,211748990.000000,588.273344,1699890.044340,321.630940,54961260.000000,3109153.611107,266710250.000000,740.964717,1349591.926070,0.267410,0.275223
1024,0.950000,0.010000,198772,213776,0.017384,0.000000,211748990.000000,588.273344,1699890.044340,306.200369,65458290.000000,3265835.389223,277207280.000000,770.127184,1298486.821847,0.227127,0.234940
1024,0.950000,0.050000,198772,213776,0.059951,0.000000,211748990.000000,588.273344,1699890.044340,291.034728,62216240.000000,3436016.062687,273965230.000000,761.120239,1313852.856437,0.147751,0.155563
1024,0.950000,0.100000,198772,213776,0.109062,0.000000,211748990.000000,588.273344,1699890.044340,275.652131,58927810.000000,3627760.814461,270676800.000000,751.984442,1329814.745852,0.113564,0.121376
1024,0.950000,0.200000,198772,213776,0.216538,0.000000,211748990.000000,588.273344,1699890.044340,254.112482,54323150.000000,3935265.167797,266072140.000000,739.191943,1352828.597537,0.079376,0.087189
1024,0.950000,0.001000,198772,213776,0.008923,0.000000,211748990.000000,588.273344,1699890.044340,319.252863,68248600.000000,3132313.336830,279997590.000000,777.879122,1285546.779170,0.340691,0.348503
1024,0.990000,0.010000,272902,288001,0.011303,0.000000,211748990.000000,588.273344,1699890.044340,289.215281,83294290.000000,3457631.969730,295043280.000000,819.678511,1219990.504444,0.311829,0.319641
1024,0.990000,0.050000,272902,288001,0.054333,0.000000,211748990.000000,588.273344,1699890.044340,274.767970,79133450.000000,3639434.398475,290882440.000000,808.119017,1237441.490109,0.202850,0.210663
1024,0.990000,0.100000,272902,288001,0.103444,0.000000,211748990.000000,588.273344,1699890.044340,265.466196,76454530.000000,3766957.955271,288203520.000000,800.676538,1248943.801936,0.155914,0.163727
1024,0.990000,0.200000,272902,288001,0.209003,0.000000,211748990.000000,588.273344,1699890.044340,247.305947,71224360.000000,4043574.417517,282973350.000000,786.146270,1272027.913583,0.108986,0.116798
1024,0.990000,0.001000,272902,288001,0.002974,0.000000,211748990.000000,588.273344,1699890.044340,315.218454,90783230.000000,3172403.096916,302532220.000000,840.484012,1189790.627921,0.467743,0.475555
2048,0.500000,0.010000,29912,43441,0.114813,0.000000,192862310.000000,535.803056,1866357.402854,291.386478,12658120.000000,3431868.239517,205520430.000000,570.969385,1751407.390496,0.034180,0.049805
2048,0.500000,0.050000,29912,43441,0.152422,0.000000,192862310.000000,535.803056,1866357.402854,275.223406,11955980.000000,3633411.899317,204818290.000000,569.018725,1757411.410866,0.022240,0.037865
2048,0.500000,0.100000,29912,43441,0.195254,0.000000,192862310.000000,535.803056,1866357.402854,257.210469,11173480.000000,3887866.627049,204035790.000000,566.844812,1764151.279538,0.017090,0.032715
2048,0.500000,0.200000,29912,43441,0.287395,0.000000,192862310.000000,535.803056,1866357.402854,248.423839,10791780.000000,4025378.575175,203654090.000000,565.784387,1767457.751524,0.011948,0.027573
2048,0.500000,0.001000,29912,43441,0.107145,0.000000,192862310.000000,535.803056,1866357.402854,308.185815,13387900.000000,3244795.673705,206250210.000000,572.996833,1745210.344271,0.051270,0.066895
2048,0.600000,0.010000,40899,54805,0.090290,0.000000,192862310.000000,535.803056,1866357.402854,276.830581,15171700.000000,3612317.670399,208034010.000000,577.952521,1730245.934307,0.046738,0.062363
2048,0.600000,0.050000,40899,54805,0.126115,0.000000,192862310.000000,535.803056,1866357.402854,261.632150,14338750.000000,3822160.230146,207201060.000000,575.638450,1737201.537482,0.030403,0.046028
2048,0.600000,0.100000,40899,54805,0.174764,0.000000,192862310.000000,535.803056,1866357.402854,260.031202,14251010.000000,3845692.340403,207113320.000000,575.394694,1737937.473070,0.023369,0.038994
2048,0.600000,0.200000,40899,54805,0.277018,0.000000,192862310.000000,535.803056,1866357.402854,246.481525,13508420.000000,4057099.201831,206370730.000000,573.331657,1744191.145711,0.016335,0.031960
2048,0.600000,0.001000,40899,54805,0.081697,0.000000,192862310.000000,535.803056,1866357.402854,298.771827,16374190.000000,3347035.792305,209236500.000000,581.293235,1720302.146136,0.070099,0.085724
2048,0.700000,0.010000,55574,69853,0.065636,0.000000,192862310.000000,535.803056,1866357.402854,286.109687,19985620.000000,3495163.022213,212847930.000000,591.326379,1691113.463025,0.063507,0.079132
2048,0.700000,0.050000,55574,69853,0.107872,0.000000,192862310.000000,535.803056,1866357.402854,261.713169,18281450.000000,3820977.001277,211143760.000000,586.591916,1704762.669756,0.041313,0.056938
2048,0.700000,0.100000,55574,69853,0.152489,0.000000,192862310.000000,535.803056,1866357.402854,258.907134,18085440.000000,3862388.750288,210947750.000000,586.047368,1706346.713819,0.031754,0.047379
2048,0.700000,0.200000,55574,69853,0.249190,0.000000,192862310.000000,535.803056,1866357.402854,244.117933,17052370.000000,4096380.737692,209914680.000000,583.177330,1714744.295158,0.022194,0.037819
2048,0.700000,0.001000,55574,69853,0.056977,0.000000,192862310.000000,535.803056,1866357.402854,298.029576,20818260.000000,3355371.678517,213680570.000000,593.639589,1684523.773032,0.095253,0.110878
2048,0.800000,0.010000,76466,91026,0.048714,0.000000,192862310.000000,535.803056,1866357.402854,274.882891,25021490.000000,3637912.850114,217883800.000000,605.316850,1652027.365045,0.087379,0.103004
2048,0.800000,0.050000,76466,91026,0.086258,0.000000,192862310.000000,535.803056,1866357.402854,257.641004,23452030.000000,3881369.757757,216314340.000000,600.956633,1664013.583196,0.056839,0.072464
2048,0.800000,0.100000,76466,91026,0.135634,0.000000,192862310.000000,535.803056,1866357.402854,250.805484,22829820.000000,3987153.643787,215692130.000000,599.228032,1668813.785649,0.043694,0.059319
2048,0.800000,0.200000,76466,91026,0.233261,0.000000,192862310.000000,535.803056,1866357.402854,240.411750,21883720.000000,4159530.463742,214746030.000000,596.599611,1676166.027377,0.030540,0.046165
2048,0.800000,0.001000,76466,91026,0.038469,0.000000,192862310.000000,535.803056,1866357.402854,304.704041,27735990.000000,3281873.118645,220598300.000000,612.858175,1631698.884352,0.131065,0.146690
2048,0.900000,0.010000,112159,127007,0.028026,0.000000,192862310.000000,535.803056,1866357.402854,274.743597,34894360.000000,3639757.255900,227756670.000000,632.745298,1580414.747019,0.128159,0.143784
2048,0.900000,0.050000,112159,127007,0.070923,0.000000,192862310.000000,535.803056,1866357.402854,258.763375,32864760.000000,3864534.534863,225727070.000000,627.106737,1594624.871532,0.083374,0.098999
2048,0.900000,0.100000,112159,127007,0.121819,0.000000,192862310.000000,535.803056,1866357.402854,255.462534,32445530.000000,3914468.341248,225307840.000000,625.942048,1597591.987922,0.064079,0.079704
2048,0.900000,0.200000,112159,127007,0.226585,0.000000,192862310.000000,535.803056,1866357.402854,238.627241,30307330.000000,4190636.390603,223169640.000000,620.001778,1612898.600365,0.044792,0.060417
2048,0.900000,0.001000,112159,127007,0.019301,0.000000,192862310.000000,535.803056,1866357.402854,304.176778,38632580.000000,3287561.949008,231494890.000000,643.130685,1554893.933080,0.192238,0.207863
2048,0.950000,0.010000,147177,162170,0.018574,0.000000,192862310.000000,535.803056,1866357.402854,285.328852,46271780.000000,3504727.935688,239134090.000000,664.353632,1505222.446536,0.168175,0.183800
2048,0.950000,0.050000,147177,162170,0.060414,0.000000,192862310.000000,535.803056,1866357.402854,259.427576,42071370.000000,3854640.340925,234933680.000000,652.684206,1532134.515579,0.109398,0.125023
2048,0.950000,0.100000,147177,162170,0.112235,0.000000,192862310.000000,535.803056,1866357.402854,253.365542,41088290.000000,3946866.613334,233950600.000000,649.953049,1538572.673034,0.084091,0.099716
2048,0.950000,0.200000,147177,162170,0.217199,0.000000,192862310.000000,535.803056,1866357.402854,242.061170,39255060.000000,4131187.164152,232117370.000000,644.860036,1550724.101346,0.058777,0.074402
2048,0.950000,0.001000,147177,162170,0.009584,0.000000,192862310.000000,535.803056,1866357.402854,316.962508,51401810.000000,3154947.267421,244264120.000000,678.605695,1473609.795823,0.252258,0.267883
2048,0.990000,0.010000,220974,236070,0.010642,0.000000,192862310.000000,535.803056,1866357.402854,286.412251,67613340.000000,3491470.765976,260475650.000000,723.643978,1381895.006309,0.252495,0.268120
2048,0.990000,0.050000,220974,236070,0.053011,0.000000,192862310.000000,535.803056,1866357.402854,271.850849,64175830.000000,3678487.679863,257038140.000000,714.094013,1400375.835275,0.164253,0.179878
2048,0.990000,0.100000,220974,236070,0.107079,0.000000,192862310.000000,535.803056,1866357.402854,251.121913,59282350.000000,3982129.588318,252144660.000000,700.499125,1427553.532167,0.126251,0.141876
2048,0.990000,0.200000,220974,236070,0.205565,0.000000,192862310.000000,535.803056,1866357.402854,240.335706,56736050.000000,4160846.586958,249598360.000000,693.425087,1442116.847242,0.088249,0.103874
2048,0.990000,0.001000,220974,236070,0.002578,0.000000,192862310.000000,535.803056,1866357.402854,313.215148,73940700.000000,3192693.604470,266803010.000000,741.222420,1349122.710422,0.378738,0.394363
4096,0.500000,0.010000,20249,34159,0.090422,0.000000,192452260.000000,534.663870,1870333.972695,291.297755,9950440.000000,3432913.519402,202402700.000000,562.307821,1778385.367389,0.023140,0.054390
4096,0.500000,0.050000,20249,34159,0.124397,0.000000,192452260.000000,534.663870,1870333.972695,261.394654,8928980.000000,3825632.939037,201381240.000000,559.470038,1787405.817940,0.015053,0.046303
4096,0.500000,0.100000,20249,34159,0.175028,0.000000,192452260.000000,534.663870,1870333.972695,252.850201,8637110.000000,3954910.844021,201089370.000000,558.659175,1790000.137750,0.011574,0.042824
4096,0.500000,0.200000,20249,34159,0.273448,0.000000,192452260.000000,534.663870,1870333.972695,250.216341,8547140.000000,3996541.533191,200999400.000000,558.409224,1790801.365576,0.008087,0.039337
4096,0.500000,0.001000,20249,34159,0.081301,0.000000,192452260.000000,534.663870,1870333.972695,295.933136,10108780.000000,3379141.696624,202561040.000000,562.747715,1776995.220799,0.034706,0.065956
4096,0.600000,0.010000,27292,41452,0.073964,0.000000,192452260.000000,534.663870,1870333.972695,278.174033,11530870.000000,3594871.852688,203983130.000000,566.698514,1764606.710369,0.031189,0.062439
4096,0.600000,0.050000,27292,41452,0.112103,0.000000,192452260.000000,534.663870,1870333.972695,264.075075,10946440.000000,3786801.919163,203398700.000000,565.074872,1769676.994002,0.020287,0.051537
4096,0.600000,0.100000,27292,41452,0.161015,0.000000,192452260.000000,534.663870,1870333.972695,256.745875,10642630.000000,3894901.918041,203094890.000000,564.230838,1772324.256903,0.015594,0.046844
4096,0.600000,0.200000,27292,41452,0.256924,0.000000,192452260.000000,534.663870,1870333.972695,244.079417,10117580.000000,4097027.154715,202569840.000000,562.772163,1776918.024914,0.010902,0.042152
4096,0.600000,0.001000,27292,41452,0.065173,0.000000,192452260.000000,534.663870,1870333.972695,291.090659,12066290.000000,3435355.855031,204518550.000000,568.185998,1759987.052519,0.046783,0.078033
4096,0.700000,0.010000,36973,51381,0.057836,0.000000,192452260.000000,534.663870,1870333.972695,273.879450,14072200.000000,3651241.454783,206524460.000000,573.758744,1742892.827319,0.042252,0.073502
4096,0.700000,0.050000,36973,51381,0.096570,0.000000,192452260.000000,534.663870,1870333.972695,257.939316,13253180.000000,3876880.869346,205705440.000000,571.483373,1749832.187228,0.027489,0.058739
4096,0.700000,0.100000,36973,51381,0.145680,0.000000,192452260.000000,534.663870,1870333.972695,247.843561,12734450.000000,4034803.230607,205186710.000000,570.042256,1754255.916477,0.021126,0.052376
4096,0.700000,0.200000,36973,51381,0.245026,0.000000,192452260.000000,534.663870,1870333.972695,242.899321,12480410.000000,4116932.055918,204932670.000000,569.336491,1756430.538869,0.014771,0.046021
4096,0.700000,0.001000,36973,51381,0.048120,0.000000,192452260.000000,534.663870,1870333.972695,292.433001,15025500.000000,3419586.702606,207477760.000000,576.407168,1734884.741381,0.063370,0.094620
4096,0.800000,0.010000,51139,65774,0.043493,0.000000,192452260.000000,534.663870,1870333.972695,271.868063,17881850.000000,3678254.766705,210334110.000000,584.342575,1711324.901130,0.058434,0.089684
4096,0.800000,0.050000,51139,65774,0.080574,0.000000,192452260.000000,534.663870,1870333.972695,261.558671,17203760.000000,3823233.990709,209656020.000000,582.458730,1716859.835458,0.038017,0.069267
4096,0.800000,0.100000,51139,65774,0.133981,0.000000,192452260.000000,534.663870,1870333.972695,254.746252,16755680.000000,3925474.824060,209207940.000000,581.213891,1720536.993003,0.029221,0.060471
4096,0.800000,0.200000,51139,65774,0.230749,0.000000,192452260.000000,534.663870,1870333.972695,239.994527,15785400.000000,4166761.691183,208237660.000000,578.518294,1728553.807222,0.020424,0.051674
4096,0.800000,0.001000,51139,65774,0.033644,0.000000,192452260.000000,534.663870,1870333.972695,294.944963,19399710.000000,3390463.053314,211851970.000000,588.559439,1699063.737760,0.087654,0.118904
4096,0.900000,0.010000,76557,91422,0.026109,0.000000,192452260.000000,534.663870,1870333.972695,272.019973,24868610.000000,3676200.640084,217320870.000000,603.752938,1656306.640039,0.087479,0.118729
4096,0.900000,0.050000,76557,91422,0.068412,0.000000,192452260.000000,534.663870,1870333.972695,255.424515,23351420.000000,3915050.990475,215803680.000000,599.537936,1667951.167469,0.056908,0.088158
4096,0.900000,0.100000,76557,91422,0.113755,0.000000,192452260.000000,534.663870,1870333.972695,250.799698,22928610.000000,3987245.628933,215380870.000000,598.363300,1671225.489989,0.043739,0.074989
4096,0.900000,0.200000,76557,91422,0.214158,0.000000,192452260.000000,534.663870,1870333.972695,240.462033,21983520.000000,4158660.669447,214435780.000000,595.737686,1678591.138102,0.030579,0.061829
4096,0.900000,0.001000,76557,91422,0.017913,0.000000,192452260.000000,534.663870,1870333.972695,298.338037,27274660.000000,3351902.461846,219726920.000000,610.437339,1638169.779106,0.131218,0.162468
4096,0.950000,0.010000,102987,117977,0.018772,0.000000,192452260.000000,534.663870,1870333.972695,278.465633,32852540.000000,3591107.415134,225304800.000000,625.933602,1597613.543964,0.117683,0.148933
4096,0.950000,0.050000,102987,117977,0.059026,0.000000,192452260.000000,534.663870,1870333.972695,256.117209,30215940.000000,3904462.346695,222668200.000000,618.608696,1616530.784369,0.076553,0.107803
4096,0.950000,0.100000,102987,117977,0.110582,0.000000,192452260.000000,534.663870,1870333.972695,250.745230,29582170.000000,3988111.757860,222034430.000000,616.847979,1621144.972877,0.058846,0.090096
4096,0.950000,0.200000,102987,117977,0.215414,0.000000,192452260.000000,534.663870,1870333.972695,242.256542,28580700.000000,4127855.510887,221032960.000000,614.065731,1628490.158210,0.041130,0.072380
4096,0.950000,0.001000,102987,117977,0.009716,0.000000,192452260.000000,534.663870,1870333.972695,300.943150,35504370.000000,3322886.731971,227956630.000000,633.300820,1579028.431856,0.176521,0.207771
4096,0.990000,0.010000,164966,180055,0.012889,0.000000,192452260.000000,534.663870,1870333.972695,280.171947,50446360.000000,3569236.710042,242898620.000000,674.812113,1481893.968768,0.188499,0.219749
4096,0.990000,0.050000,164966,180055,0.052945,0.000000,192452260.000000,534.663870,1870333.972695,257.947294,46444700.000000,3876760.965191,238896960.000000,663.694847,1506716.535866,0.122620,0.153870
4096,0.990000,0.100000,164966,180055,0.105757,0.000000,192452260.000000,534.663870,1870333.972695,248.696232,44779000.000000,4020969.650952,237231260.000000,659.067259,1517295.823493,0.094254,0.125504
4096,0.990000,0.200000,164966,180055,0.210787,0.000000,192452260.000000,534.663870,1870333.972695,239.127211,43056050.000000,4181874.556537,235508310.000000,654.280622,1528396.174216,0.065880,0.097130
4096,0.990000,0.001000,164966,180055,0.004296,0.000000,192452260.000000,534.663870,1870333.972695,320.870123,57774270.000000,3116525.747534,250226530.000000,695.170246,1438496.549507,0.282745,0.313995
16384,0.500000,0.010000,8407,22657,0.067618,0.000000,192712670.000000,535.387332,1867806.615932,264.319195,5988680.000000,3783304.501159,198701350.000000,552.024865,1811512.604217,0.009613,0.134613
16384,0.500000,0.050000,8407,22657,0.104700,0.000000,192712670.000000,535.387332,1867806.615932,243.564903,5518450.000000,4105681.849070,198231120.000000,550.718489,1815809.747733,0.006256,0.131256
16384,0.500000,0.100000,8407,22657,0.162932,0.000000,192712670.000000,535.387332,1867806.615932,252.176811,5713570.000000,3965471.675327,198426240.000000,551.260564,1814024.193574,0.004807,0.129807
16384,0.500000,0.200000,8407,22657,0.253156,0.000000,192712670.000000,535.387332,1867806.615932,230.971444,5233120.000000,4329539.548109,197945790.000000,549.925795,1818427.156243,0.003365,0.128365
16384,0.500000,0.001000,8407,22657,0.059290,0.000000,192712670.000000,535.387332,1867806.615932,284.230481,6439810.000000,3518271.501799,199152480.000000,553.278178,1807409.076703,0.014412,0.139412
16384,0.600000,0.010000,11421,25831,0.056117,0.000000,192712670.000000,535.387332,1867806.615932,252.728892,6528240.000000,3956809.185937,199240910.000000,553.523851,1806606.886106,0.013054,0.138054
16384,0.600000,0.050000,11421,25831,0.096900,0.000000,192712670.000000,535.387332,1867806.615932,243.561999,6291450.000000,4105730.793378,199004120.000000,552.866009,1808756.522227,0.008492,0.133492
16384,0.600000,0.100000,11421,25831,0.140591,0.000000,192712670.000000,535.387332,1867806.615932,240.357710,6208680.000000,4160465.670642,198921350.000000,552.636061,1809509.135143,0.006531,0.131531
16384,0.600000,0.200000,11421,25831,0.245555,0.000000,192712670.000000,535.387332,1867806.615932,230.932600,5965220.000000,4330267.785597,198677890.000000,551.959689,1811726.508672,0.004562,0.129562
16384,0.600000,0.001000,11421,25831,0.048318,0.000000,192712670.000000,535.387332,1867806.615932,287.899036,7436720.000000,3473439.903613,200149390.000000,556.047757,1798406.680130,0.019577,0.144577
16384,0.700000,0.010000,15904,30445,0.047591,0.000000,192712670.000000,535.387332,1867806.615932,267.504352,8144170.000000,3738256.937171,200856840.000000,558.013168,1792072.403409,0.018173,0.143173
16384,0.700000,0.050000,15904,30445,0.091282,0.000000,192712670.000000,535.387332,1867806.615932,251.216949,7648300.000000,3980623.145013,200360970.000000,556.635560,1796507.573306,0.011826,0.136826
16384,0.700000,0.100000,15904,30445,0.140260,0.000000,192712670.000000,535.387332,1867806.615932,246.100181,7492520.000000,4063385.883521,200205190.000000,556.202778,1797905.438915,0.009087,0.134087
16384,0.700000,0.200000,15904,30445,0.245885,0.000000,192712670.000000,535.387332,1867806.615932,228.638857,6960910.000000,4373709.759213,199673580.000000,554.725879,1802692.173897,0.006355,0.131355
16384,0.700000,0.001000,15904,30445,0.039461,0.000000,192712670.000000,535.387332,1867806.615932,277.059944,8435090.000000,3609327.227095,201147760.000000,558.821392,1789480.529139,0.027260,0.152260
16384,0.800000,0.010000,22878,37565,0.038800,0.000000,192712670.000000,535.387332,1867806.615932,275.053374,10332380.000000,3635657.999415,203045050.000000,564.092374,1772759.296521,0.026146,0.151146
16384,0.800000,0.050000,22878,37565,0.075881,0.000000,192712670.000000,535.387332,1867806.615932,295.153734,11087450.000000,3388064.884171,203800120.000000,566.190082,1766191.305481,0.017006,0.142006
16384,0.800000,0.100000,22878,37565,0.123075,0.000000,192712670.000000,535.387332,1867806.615932,263.492347,9898090.000000,3795176.645191,202610760.000000,562.885845,1776559.152140,0.013077,0.138077
16384,0.800000,0.200000,22878,37565,0.226519,0.000000,192712670.000000,535.387332,1867806.615932,241.797418,9083120.000000,4135693.462158,201795790.000000,560.621725,1783733.942120,0.009140,0.134140
16384,0.800000,0.001000,22878,37565,0.030670,0.000000,192712670.000000,535.387332,1867806.615932,292.876614,11001910.000000,3414407.134761,203714580.000000,565.952438,1766932.931359,0.039215,0.164215
16384,0.900000,0.010000,36661,51490,0.029480,0.000000,192712670.000000,535.387332,1867806.615932,266.416392,13717780.000000,3753522.800336,206430450.000000,573.497569,1743686.553994,0.041893,0.166893
16384,0.900000,0.050000,36661,51490,0.072047,0.000000,192712670.000000,535.387332,1867806.615932,256.517576,13208090.000000,3898368.348489,205920760.000000,572.081567,1748002.484062,0.027252,0.152252
16384,0.900000,0.100000,36661,51490,0.122348,0.000000,192712670.000000,535.387332,1867806.615932,253.682074,13062090.000000,3941941.909756,205774760.000000,571.675955,1749242.715676,0.020950,0.145950
16384,0.900000,0.200000,36661,51490,0.225131,0.000000,192712670.000000,535.387332,1867806.615932,238.267819,12268410.000000,4196957.877997,204981080.000000,569.470982,1756015.725939,0.014641,0.139641
16384,0.900000,0.001000,36661,51490,0.020490,0.000000,192712670.000000,535.387332,1867806.615932,291.209749,14994390.000000,3433950.964327,207707060.000000,577.044201,1732969.500411,0.062836,0.187836
16384,0.950000,0.010000,52183,67107,0.023068,0.000000,192712670.000000,535.387332,1867806.615932,271.914107,18247340.000000,3677631.917858,210960010.000000,586.081428,1706247.549002,0.059631,0.184631
16384,0.950000,0.050000,52183,67107,0.068213,0.000000,192712670.000000,535.387332,1867806.615932,252.908489,16971930.000000,3953999.338908,209684600.000000,582.538130,1716625.827552,0.038788,0.163788
16384,0.950000,0.100000,52183,67107,0.113557,0.000000,192712670.000000,535.387332,1867806.615932,248.796251,16695970.000000,4019353.173251,209408640.000000,581.771468,1718888.007677,0.029816,0.154816
16384,0.950000,0.200000,52183,67107,0.213431,0.000000,192712670.000000,535.387332,1867806.615932,238.409257,15998930.000000,4194468.005048,208711600.000000,579.834977,1724628.626296,0.020844,0.145844
16384,0.950000,0.001000,52183,67107,0.014277,0.000000,192712670.000000,535.387332,1867806.615932,291.626656,19570190.000000,3429041.823304,212282860.000000,589.756522,1695614.992185,0.089439,0.214439
16384,0.990000,0.010000,92674,107713,0.016194,0.000000,192712670.000000,535.387332,1867806.615932,271.924002,29289750.000000,3677498.100871,222002420.000000,616.759050,1621378.721908,0.105896,0.230896
16384,0.990000,0.050000,92674,107713,0.057373,0.000000,192712670.000000,535.387332,1867806.615932,255.691978,27541350.000000,3910955.708417,220254020.000000,611.901709,1634249.399852,0.068886,0.193886
16384,0.990000,0.100000,92674,107713,0.107740,0.000000,192712670.000000,535.387332,1867806.615932,246.756195,26578850.000000,4052583.162928,219291520.000000,609.227726,1641422.340453,0.052948,0.177948
16384,0.990000,0.200000,92674,107713,0.211911,0.000000,192712670.000000,535.387332,1867806.615932,236.568845,25481540.000000,4227099.304045,218194210.000000,606.179219,1649677.138546,0.037010,0.162010
16384,0.990000,0.001000,92674,107713,0.006874,0.000000,192712670.000000,535.387332,1867806.615932,301.235320,32446960.000000,3319663.845242,225159630.000000,625.530296,1598643.593436,0.158844,0.283844
