n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
2048,0.600000,0.050000,57373,70802,0.159297,0.000000,35232500.000000,97.881650,10216419.499042,115.567357,8182400.000000,8652962.456003,2721570100.000000,7560.967079,132258.213742,2764985000.000000,7681.580775,130181.538055,0.042648,0.058273
2048,0.600000,0.100000,57373,70802,0.204376,0.000000,35232500.000000,97.881650,10216419.499042,110.951668,7855600.000000,9012933.448750,2721570100.000000,7560.967079,132258.213742,2764658200.000000,7680.672871,130196.926333,0.032784,0.048409
2048,0.600000,0.200000,57373,70802,0.296847,0.000000,35232500.000000,97.881650,10216419.499042,103.369961,7318800.000000,9673990.271629,2721570100.000000,7560.967079,132258.213742,2764121400.000000,7679.181553,130222.210935,0.022911,0.038536
2048,0.600000,0.001000,57373,70802,0.113557,0.000000,35232500.000000,97.881650,10216419.499042,169.827124,12024100.000000,5888340.915328,2721570100.000000,7560.967079,132258.213742,2768826700.000000,7692.253646,130000.913383,0.098335,0.113960
2048,0.700000,0.010000,80441,94396,0.086787,0.000000,35232500.000000,97.881650,10216419.499042,136.719776,12905800.000000,7314230.810953,2721570100.000000,7560.967079,132258.213742,2769708400.000000,7694.703153,129959.529314,0.091919,0.107544
2048,0.700000,0.050000,80441,94396,0.123538,0.000000,35232500.000000,97.881650,10216419.499042,119.607822,11290500.000000,8360657.189673,2721570100.000000,7560.967079,132258.213742,2768093100.000000,7690.215585,130035.366224,0.059792,0.075417
2048,0.700000,0.100000,80441,94396,0.172054,0.000000,35232500.000000,97.881650,10216419.499042,109.165643,10304800.000000,9160391.273969,2721570100.000000,7560.967079,132258.213742,2767107400.000000,7687.477150,130081.687469,0.045959,0.061584
2048,0.700000,0.200000,80441,94396,0.268160,0.000000,35232500.000000,97.881650,10216419.499042,97.564515,9209700.000000,10249628.109493,2721570100.000000,7560.967079,132258.213742,2766012300.000000,7684.434783,130133.188489,0.032127,0.047752
2048,0.700000,0.001000,80441,94396,0.078525,0.000000,35232500.000000,97.881650,10216419.499042,160.336243,15135100.000000,6236893.049930,2721570100.000000,7560.967079,132258.213742,2771937700.000000,7700.896513,129855.010811,0.137878,0.153503
2048,0.800000,0.010000,113297,127756,0.052945,0.000000,35232500.000000,97.881650,10216419.499042,135.023013,17250000.000000,7406144.927536,2721570100.000000,7560.967079,132258.213742,2774052600.000000,7706.772052,129756.011115,0.129463,0.145088
2048,0.800000,0.050000,113297,127756,0.090621,0.000000,35232500.000000,97.881650,10216419.499042,116.182410,14843000.000000,8607154.887826,2721570100.000000,7560.967079,132258.213742,2771645600.000000,7700.085012,129868.696056,0.084221,0.099846
2048,0.800000,0.100000,113297,127756,0.142243,0.000000,35232500.000000,97.881650,10216419.499042,106.895175,13656500.000000,9354959.176949,2721570100.000000,7560.967079,132258.213742,2770459100.000000,7696.788721,129924.314710,0.064735,0.080360
2048,0.800000,0.200000,113297,127756,0.237028,0.000000,35232500.000000,97.881650,10216419.499042,101.401891,12954700.000000,9861749.017731,2721570100.000000,7560.967079,132258.213742,2769757300.000000,7694.839005,129957.234881,0.045250,0.060875
2048,0.800000,0.001000,113297,127756,0.045079,0.000000,35232500.000000,97.881650,10216419.499042,165.149973,21098900.000000,6055102.398703,2721570100.000000,7560.967079,132258.213742,2777901500.000000,7717.464926,129576.228675,0.194191,0.209816
2048,0.900000,0.010000,166287,181148,0.027299,0.000000,35232500.000000,97.881650,10216419.499042,138.151125,25025800.000000,7238449.919683,2721570100.000000,7560.967079,132258.213742,2781828400.000000,7728.374496,129393.315562,0.190010,0.205635
2048,0.900000,0.050000,166287,181148,0.067222,0.000000,35232500.000000,97.881650,10216419.499042,116.190629,21047700.000000,8606546.083420,2721570100.000000,7560.967079,132258.213742,2777850300.000000,7717.322684,129578.616961,0.123604,0.139229
2048,0.900000,0.100000,166287,181148,0.119704,0.000000,35232500.000000,97.881650,10216419.499042,105.778700,19161600.000000,9453699.064796,2721570100.000000,7560.967079,132258.213742,2775964200.000000,7712.082789,129666.657805,0.095009,0.110634
2048,0.900000,0.200000,166287,181148,0.221165,0.000000,35232500.000000,97.881650,10216419.499042,95.190121,17243500.000000,10505291.849103,2721570100.000000,7560.967079,132258.213742,2774046100.000000,7706.753994,129756.315153,0.066406,0.082031
2048,0.900000,0.001000,166287,181148,0.018970,0.000000,35232500.000000,97.881650,10216419.499042,166.998808,30251500.000000,5988066.707436,2721570100.000000,7560.967079,132258.213742,2787054100.000000,7742.892346,129150.704323,0.285011,0.300636
2048,0.950000,0.010000,215037,230068,0.015665,0.000000,35232500.000000,97.881650,10216419.499042,138.940226,31965700.000000,7197339.648436,2721570100.000000,7560.967079,132258.213742,2788768300.000000,7747.654674,129071.317972,0.245712,0.261337
2048,0.950000,0.050000,215037,230068,0.056911,0.000000,35232500.000000,97.881650,10216419.499042,116.426882,26786100.000000,8589081.650558,2721570100.000000,7560.967079,132258.213742,2783588700.000000,7733.264898,129311.489158,0.159843,0.175468
2048,0.950000,0.100000,215037,230068,0.107145,0.000000,35232500.000000,97.881650,10216419.499042,116.079159,26706100.000000,8614810.848458,2721570100.000000,7560.967079,132258.213742,2783508700.000000,7733.042645,129315.205661,0.122856,0.138481
2048,0.950000,0.200000,215037,230068,0.215678,0.000000,35232500.000000,97.881650,10216419.499042,98.730810,22714800.000000,10128550.548541,2721570100.000000,7560.967079,132258.213742,2779517400.000000,7721.954160,129500.898249,0.085876,0.101501
2048,0.950000,0.001000,215037,230068,0.007601,0.000000,35232500.000000,97.881650,10216419.499042,170.888607,39316000.000000,5851765.184658,2721570100.000000,7560.967079,132258.213742,2796118600.000000,7768.075010,128732.021596,0.368568,0.384193
2048,0.990000,0.010000,301303,316420,0.010642,0.000000,35232500.000000,97.881650,10216419.499042,140.697807,44519600.000000,7107431.333615,2721570100.000000,7560.967079,132258.213742,2801322200.000000,7782.531463,128492.895248,0.344284,0.359909
2048,0.990000,0.050000,301303,316420,0.050763,0.000000,35232500.000000,97.881650,10216419.499042,124.129006,39276900.000000,8056134.776421,2721570100.000000,7560.967079,132258.213742,2796079500.000000,7767.966384,128733.821767,0.223961,0.239586
2048,0.990000,0.100000,301303,316420,0.103576,0.000000,35232500.000000,97.881650,10216419.499042,107.219834,33926500.000000,9326632.573357,2721570100.000000,7560.967079,132258.213742,2790729100.000000,7753.102098,128980.630904,0.172142,0.187767
2048,0.990000,0.200000,301303,316420,0.215018,0.000000,35232500.000000,97.881650,10216419.499042,97.428102,30828200.000000,10263979.084085,2721570100.000000,7560.967079,132258.213742,2787630800.000000,7744.494513,129123.985859,0.120323,0.135948
2048,0.990000,0.001000,301303,316420,0.001917,0.000000,35232500.000000,97.881650,10216419.499042,172.844637,54691500.000000,5785542.543174,2721570100.000000,7560.967079,132258.213742,2811494100.000000,7810.790665,128028.011867,0.516418,0.532043
4096,0.500000,0.010000,31585,44817,0.133386,0.000000,33786900.000000,93.865537,10653537.317718,127.121405,5697200.000000,7866495.822509,2686585600.000000,7463.774413,133980.469485,2726069700.000000,7573.467704,132039.910792,0.036095,0.067345
4096,0.500000,0.050000,31585,44817,0.168484,0.000000,33786900.000000,93.865537,10653537.317718,114.614990,5136700.000000,8724862.265657,2686585600.000000,7463.774413,133980.469485,2725509200.000000,7571.910543,132067.064753,0.023483,0.054733
4096,0.500000,0.100000,31585,44817,0.210589,0.000000,33786900.000000,93.865537,10653537.317718,103.549992,4640800.000000,9657171.177383,2686585600.000000,7463.774413,133980.469485,2725013300.000000,7570.532852,132091.098418,0.018051,0.049301
4096,0.500000,0.200000,31585,44817,0.303060,0.000000,33786900.000000,93.865537,10653537.317718,94.999665,4257600.000000,10526352.874859,2686585600.000000,7463.774413,133980.469485,2724630100.000000,7569.468259,132109.676099,0.012619,0.043869
4096,0.500000,0.001000,31585,44817,0.126380,0.000000,33786900.000000,93.865537,10653537.317718,146.993328,6587800.000000,6803029.843043,2686585600.000000,7463.774413,133980.469485,2726960300.000000,7575.941936,131996.787779,0.054138,0.085388
4096,0.600000,0.010000,45582,59329,0.099941,0.000000,33786900.000000,93.865537,10653537.317718,128.443089,7620400.000000,7785549.314997,2686585600.000000,7463.774413,133980.469485,2727992900.000000,7578.810668,131946.824348,0.052086,0.083336
4096,0.600000,0.050000,45582,59329,0.136228,0.000000,33786900.000000,93.865537,10653537.317718,112.284043,6661700.000000,8905984.958794,2686585600.000000,7463.774413,133980.469485,2727034200.000000,7576.147243,131993.210793,0.033882,0.065132
4096,0.600000,0.100000,45582,59329,0.182233,0.000000,33786900.000000,93.865537,10653537.317718,101.816987,6040700.000000,9821543.860811,2686585600.000000,7463.774413,133980.469485,2726413200.000000,7574.422003,132023.275122,0.026047,0.057297
4096,0.600000,0.200000,45582,59329,0.283429,0.000000,33786900.000000,93.865537,10653537.317718,93.991134,5576400.000000,10639301.341367,2686585600.000000,7463.774413,133980.469485,2725948900.000000,7573.132102,132045.762120,0.018204,0.049454
4096,0.600000,0.001000,45582,59329,0.092009,0.000000,33786900.000000,93.865537,10653537.317718,151.413305,8983200.000000,6604439.397987,2686585600.000000,7463.774413,133980.469485,2729355700.000000,7582.596750,131880.941718,0.078125,0.109375
4096,0.700000,0.010000,65013,79202,0.071320,0.000000,33786900.000000,93.865537,10653537.317718,170.817656,13529100.000000,5854195.770598,2686585600.000000,7463.774413,133980.469485,2733901600.000000,7595.226004,131661.651612,0.074287,0.105537
