n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.600000,0.001000,27637,41882,0.059026,0.000000,72379700.000000,201.082650,4973079.468414,141.710043,5935100.000000,7056662.903742,9456869800.000000,26272.731768,38062.277224,9535184600.000000,26490.303098,37749.662445,0.047371,0.078621
4096,0.700000,0.010000,38728,53207,0.051689,0.000000,72379700.000000,201.082650,4973079.468414,123.124777,6551100.000000,8121842.133382,9456869800.000000,26272.731768,38062.277224,9535800600.000000,26492.014446,37747.223867,0.044258,0.075508
4096,0.700000,0.050000,38728,53207,0.090819,0.000000,72379700.000000,201.082650,4973079.468414,114.238728,6078300.000000,8753598.868105,9456869800.000000,26272.731768,38062.277224,9535327800.000000,26490.700931,37749.095527,0.028793,0.060043
4096,0.700000,0.100000,38728,53207,0.138344,0.000000,72379700.000000,201.082650,4973079.468414,98.511474,5241500.000000,10151101.783841,9456869800.000000,26272.731768,38062.277224,9534491000.000000,26488.376163,37752.408597,0.022133,0.053383
4096,0.700000,0.200000,38728,53207,0.238152,0.000000,72379700.000000,201.082650,4973079.468414,89.148044,4743300.000000,11217295.975376,9456869800.000000,26272.731768,38062.277224,9533992800.000000,26486.992082,37754.381354,0.015472,0.046722
4096,0.700000,0.001000,38728,53207,0.044352,0.000000,72379700.000000,201.082650,4973079.468414,144.033680,7663600.000000,6942820.606503,9456869800.000000,26272.731768,38062.277224,9536913100.000000,26495.105153,37742.820578,0.066383,0.097633
4096,0.800000,0.010000,56517,71227,0.038932,0.000000,72379700.000000,201.082650,4973079.468414,126.050515,8978200.000000,7933327.393019,9456869800.000000,26272.731768,38062.277224,9538227700.000000,26498.757327,37737.618698,0.064583,0.095833
4096,0.800000,0.050000,56517,71227,0.077467,0.000000,72379700.000000,201.082650,4973079.468414,108.364805,7718500.000000,9228088.359137,9456869800.000000,26272.731768,38062.277224,9536968000.000000,26495.257675,37742.603310,0.042015,0.073265
4096,0.800000,0.100000,56517,71227,0.123670,0.000000,72379700.000000,201.082650,4973079.468414,99.545116,7090300.000000,10045696.232882,9456869800.000000,26272.731768,38062.277224,9536339800.000000,26493.512432,37745.089578,0.032295,0.063545
4096,0.800000,0.200000,56517,71227,0.226519,0.000000,72379700.000000,201.082650,4973079.468414,91.611327,6525200.000000,10915680.745418,9456869800.000000,26272.731768,38062.277224,9535774700.000000,26491.942492,37747.326392,0.022575,0.053825
4096,0.800000,0.001000,56517,71227,0.029017,0.000000,72379700.000000,201.082650,4973079.468414,148.492847,10576700.000000,6734331.124075,9456869800.000000,26272.731768,38062.277224,9539826200.000000,26503.198222,37731.295356,0.096870,0.128120
