n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.400000,0.100000,4233,97383,0.172136,0.000000,85732600.000000,478.712379,2088936.997128,105.494799,10273400.000000,9479140.304086,13374422400.000000,74679.895025,13390.484811,13470428400.000000,75215.971858,13295.048582,0.002419,0.033669
4096,0.400000,0.200000,4233,97383,0.260781,0.000000,85732600.000000,478.712379,2088936.997128,104.084902,10136100.000000,9607541.362062,13374422400.000000,74679.895025,13390.484811,13470291100.000000,75215.205204,13295.184096,0.001694,0.032944
4096,0.400000,0.001000,4233,97383,0.099868,0.000000,85732600.000000,478.712379,2088936.997128,103.651561,10093900.000000,9647708.021676,13374422400.000000,74679.895025,13390.484811,13470248900.000000,75214.969568,13295.225747,0.007256,0.038506
4096,0.500000,0.010000,5939,101993,0.077779,0.000000,85732600.000000,478.712379,2088936.997128,104.479719,10656200.000000,9571235.524859,13374422400.000000,74679.895025,13390.484811,13470811200.000000,75218.109331,13294.670777,0.006790,0.038040
4096,0.500000,0.050000,5939,101993,0.106538,0.000000,85732600.000000,478.712379,2088936.997128,104.446384,10652800.000000,9574290.327426,13374422400.000000,74679.895025,13390.484811,13470807800.000000,75218.090346,13294.674132,0.004417,0.035667
4096,0.500000,0.100000,5939,101993,0.144808,0.000000,85732600.000000,478.712379,2088936.997128,108.692753,11085900.000000,9200245.356714,13374422400.000000,74679.895025,13390.484811,13471240900.000000,75220.508683,13294.246709,0.003395,0.034645
4096,0.500000,0.200000,5939,101993,0.232022,0.000000,85732600.000000,478.712379,2088936.997128,100.969674,10298200.000000,9903963.799499,13374422400.000000,74679.895025,13390.484811,13470453200.000000,75216.110336,13295.024105,0.002373,0.033623
4096,0.500000,0.001000,5939,101993,0.072008,0.000000,85732600.000000,478.712379,2088936.997128,105.033679,10712700.000000,9520755.738516,13374422400.000000,74679.895025,13390.484811,13470867700.000000,75218.424814,13294.615016,0.010185,0.041435
4096,0.600000,0.010000,7936,106145,0.056725,0.000000,85732600.000000,478.712379,2088936.997128,105.529229,11201400.000000,9476047.636903,13374422400.000000,74679.895025,13390.484811,13471356400.000000,75221.153610,13294.132727,0.009071,0.040321
4096,0.600000,0.050000,7936,106145,0.085058,0.000000,85732600.000000,478.712379,2088936.997128,104.144331,11054400.000000,9602058.908670,13374422400.000000,74679.895025,13390.484811,13471209400.000000,75220.332794,13294.277795,0.005905,0.037155
4096,0.600000,0.100000,7936,106145,0.128172,0.000000,85732600.000000,478.712379,2088936.997128,102.450422,10874600.000000,9760818.788737,13374422400.000000,74679.895025,13390.484811,13471029600.000000,75219.328829,13294.455236,0.004539,0.035789
4096,0.600000,0.200000,7936,106145,0.214496,0.000000,85732600.000000,478.712379,2088936.997128,102.493759,10879200.000000,9756691.668505,13374422400.000000,74679.895025,13390.484811,13471034200.000000,75219.354514,13294.450696,0.003174,0.034424
4096,0.600000,0.001000,7936,106145,0.051031,0.000000,85732600.000000,478.712379,2088936.997128,106.504310,11304900.000000,9389291.369229,13374422400.000000,74679.895025,13390.484811,13471459900.000000,75221.731532,13294.030590,0.013603,0.044853
4096,0.700000,0.010000,10737,110685,0.039585,0.000000,85732600.000000,478.712379,2088936.997128,106.492298,11787100.000000,9390350.467884,13374422400.000000,74679.895025,13390.484811,13471942100.000000,75224.424033,13293.554758,0.012276,0.043526
4096,0.700000,0.050000,10737,110685,0.069118,0.000000,85732600.000000,478.712379,2088936.997128,104.227312,11536400.000000,9594414.202004,13374422400.000000,74679.895025,13390.484811,13471691400.000000,75223.024178,13293.802143,0.007988,0.039238
4096,0.700000,0.100000,10737,110685,0.108935,0.000000,85732600.000000,478.712379,2088936.997128,103.431359,11448300.000000,9668247.687430,13374422400.000000,74679.895025,13390.484811,13471603300.000000,75222.532246,13293.889080,0.006142,0.037392
4096,0.700000,0.200000,10737,110685,0.196516,0.000000,85732600.000000,478.712379,2088936.997128,99.084790,10967200.000000,10092366.328689,13374422400.000000,74679.895025,13390.484811,13471122200.000000,75219.845888,13294.363850,0.004288,0.035538
4096,0.700000,0.001000,10737,110685,0.034336,0.000000,85732600.000000,478.712379,2088936.997128,107.953201,11948800.000000,9263273.299411,13374422400.000000,74679.895025,13390.484811,13472103800.000000,75225.326931,13293.395201,0.018410,0.049660
4096,0.800000,0.010000,14957,116329,0.025936,0.000000,85732600.000000,478.712379,2088936.997128,106.744664,12417500.000000,9368149.788605,13374422400.000000,74679.895025,13390.484811,13472572500.000000,75227.944050,13292.932734,0.017097,0.048347
