n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.700000,0.050000,78979,93025,0.118977,0.000000,157529600.000000,437.643006,2284967.396604,108.827734,10123700.000000,9188834.121912,167653300.000000,465.768301,2146990.247135,0.058708,0.066521
1024,0.700000,0.100000,78979,93025,0.168220,0.000000,157529600.000000,437.643006,2284967.396604,105.643644,9827500.000000,9465784.787586,167357100.000000,464.945409,2150790.136779,0.045128,0.052940
1024,0.700000,0.200000,78979,93025,0.265913,0.000000,157529600.000000,437.643006,2284967.396604,90.390755,8408600.000000,11063078.277002,165938200.000000,461.003473,2169181.056562,0.031540,0.039352
1024,0.700000,0.001000,78979,93025,0.072378,0.000000,157529600.000000,437.643006,2284967.396604,153.956463,14321800.000000,6495342.764178,171851400.000000,477.431310,2094542.145132,0.135368,0.143181
1024,0.800000,0.010000,108522,123010,0.053540,0.000000,157529600.000000,437.643006,2284967.396604,125.402813,15425800.000000,7974302.791427,172955400.000000,480.498403,2081172.371606,0.124001,0.131813
1024,0.800000,0.050000,108522,123010,0.090356,0.000000,157529600.000000,437.643006,2284967.396604,105.814161,13016200.000000,9450530.876907,170545800.000000,473.804139,2110576.748299,0.080666,0.088478
1024,0.800000,0.100000,108522,123010,0.142309,0.000000,157529600.000000,437.643006,2284967.396604,97.010812,11933300.000000,10308129.352317,169462900.000000,470.795666,2124063.733124,0.062004,0.069817
1024,0.800000,0.200000,108522,123010,0.245951,0.000000,157529600.000000,437.643006,2284967.396604,87.117308,10716300.000000,11478775.323573,168245900.000000,467.414641,2139428.063329,0.043343,0.051155
1024,0.800000,0.001000,108522,123010,0.043625,0.000000,157529600.000000,437.643006,2284967.396604,153.588326,18892900.000000,6510911.506439,176422500.000000,490.130574,2040272.640961,0.186005,0.193817
1024,0.900000,0.010000,156020,170883,0.026307,0.000000,157529600.000000,437.643006,2284967.396604,127.836005,21845000.000000,7822522.316320,179374600.000000,498.331991,2006694.370329,0.178276,0.186089
1024,0.900000,0.050000,156020,170883,0.064908,0.000000,157529600.000000,437.643006,2284967.396604,106.270372,18159800.000000,9409960.462120,175689400.000000,488.093902,2048786.096372,0.115974,0.123787
1024,0.900000,0.100000,156020,170883,0.116201,0.000000,157529600.000000,437.643006,2284967.396604,98.370815,16809900.000000,10165616.690165,174339500.000000,484.343659,2064649.720803,0.089142,0.096954
1024,0.900000,0.200000,156020,170883,0.218389,0.000000,157529600.000000,437.643006,2284967.396604,101.193799,17292300.000000,9882028.417272,174821900.000000,485.683845,2058952.568300,0.062309,0.070122
1024,0.900000,0.001000,156020,170883,0.018508,0.000000,157529600.000000,437.643006,2284967.396604,156.218582,26695100.000000,6401287.127600,184224700.000000,511.806362,1953863.949840,0.267410,0.275223
1024,0.950000,0.010000,198772,213776,0.017384,0.000000,157529600.000000,437.643006,2284967.396604,132.108843,28241700.000000,7569515.999391,185771300.000000,516.103070,1937597.465270,0.227127,0.234940
1024,0.950000,0.050000,198772,213776,0.059951,0.000000,157529600.000000,437.643006,2284967.396604,108.064516,23101600.000000,9253731.343284,180631200.000000,501.823031,1992734.367042,0.147751,0.155563
1024,0.950000,0.100000,198772,213776,0.109062,0.000000,157529600.000000,437.643006,2284967.396604,98.665893,21092400.000000,10135214.579659,178622000.000000,496.241145,2015149.309715,0.113564,0.121376
1024,0.950000,0.200000,198772,213776,0.216538,0.000000,157529600.000000,437.643006,2284967.396604,89.396845,19110900.000000,11186077.055502,176640500.000000,490.736213,2037754.648566,0.079376,0.087189
1024,0.950000,0.001000,198772,213776,0.008923,0.000000,157529600.000000,437.643006,2284967.396604,159.867806,34175900.000000,6255168.115543,191705500.000000,532.589249,1877619.577946,0.340691,0.348503
1024,0.990000,0.010000,272902,288001,0.011303,0.000000,157529600.000000,437.643006,2284967.396604,134.822101,38828900.000000,7417181.532312,196358500.000000,545.516044,1833126.653544,0.311829,0.319641
1024,0.990000,0.050000,272902,288001,0.054333,0.000000,157529600.000000,437.643006,2284967.396604,111.555168,32128000.000000,8964174.551793,189657600.000000,526.899847,1897893.888776,0.202850,0.210663
1024,0.990000,0.100000,272902,288001,0.103444,0.000000,157529600.000000,437.643006,2284967.396604,101.572911,29253100.000000,9845144.617152,186782700.000000,518.912905,1927105.668780,0.155914,0.163727
1024,0.990000,0.200000,272902,288001,0.209003,0.000000,157529600.000000,437.643006,2284967.396604,90.113576,25952800.000000,11097107.055886,183482400.000000,509.744131,1961768.540198,0.108986,0.116798
1024,0.990000,0.001000,272902,288001,0.002974,0.000000,157529600.000000,437.643006,2284967.396604,164.485193,47371900.000000,6079574.600132,204901500.000000,569.249896,1756697.730373,0.467743,0.475555
4096,0.500000,0.010000,20249,34159,0.090422,0.000000,156185300.000000,433.908321,2304634.302972,116.159724,3967900.000000,8608835.908163,160153200.000000,444.931796,2247535.484773,0.023140,0.054390
4096,0.500000,0.050000,20249,34159,0.124397,0.000000,156185300.000000,433.908321,2304634.302972,109.496765,3740300.000000,9132689.891185,159925600.000000,444.299486,2250734.091352,0.015053,0.046303
4096,0.500000,0.100000,20249,34159,0.175028,0.000000,156185300.000000,433.908321,2304634.302972,104.909394,3583600.000000,9532034.825315,159768900.000000,443.864148,2252941.592513,0.011574,0.042824
4096,0.500000,0.200000,20249,34159,0.273448,0.000000,156185300.000000,433.908321,2304634.302972,91.665447,3131200.000000,10909236.075626,159316500.000000,442.607307,2259339.114279,0.008087,0.039337
4096,0.500000,0.001000,20249,34159,0.081301,0.000000,156185300.000000,433.908321,2304634.302972,134.693639,4601000.000000,7424255.596609,160786300.000000,446.690651,2238685.758675,0.034706,0.065956
4096,0.600000,0.010000,27292,41452,0.073964,0.000000,156185300.000000,433.908321,2304634.302972,116.484126,4828500.000000,8584860.722792,161013800.000000,447.322684,2235522.669485,0.031189,0.062439
4096,0.600000,0.050000,27292,41452,0.112103,0.000000,156185300.000000,433.908321,2304634.302972,102.352118,4242700.000000,9770193.508850,160428000.000000,445.695235,2243685.640911,0.020287,0.051537
4096,0.600000,0.100000,27292,41452,0.161015,0.000000,156185300.000000,433.908321,2304634.302972,95.517707,3959400.000000,10469263.019649,160144700.000000,444.908182,2247654.777211,0.015594,0.046844
4096,0.600000,0.200000,27292,41452,0.256924,0.000000,156185300.000000,433.908321,2304634.302972,87.378172,3622000.000000,11444505.797902,159807300.000000,443.970829,2252400.234532,0.010902,0.042152
4096,0.600000,0.001000,27292,41452,0.065173,0.000000,156185300.000000,433.908321,2304634.302972,136.524173,5659200.000000,7324710.206390,161844500.000000,449.630504,2224048.392129,0.046783,0.078033
4096,0.700000,0.010000,36973,51381,0.057836,0.000000,156185300.000000,433.908321,2304634.302972,117.245674,6024200.000000,8529099.299492,162209500.000000,450.644534,2219043.890771,0.042252,0.073502
4096,0.700000,0.050000,36973,51381,0.096570,0.000000,156185300.000000,433.908321,2304634.302972,102.195364,5250900.000000,9785179.683483,161436200.000000,448.496180,2229673.394195,0.027489,0.058739
4096,0.700000,0.100000,36973,51381,0.145680,0.000000,156185300.000000,433.908321,2304634.302972,95.336798,4898500.000000,10489129.325304,161083800.000000,447.517155,2234551.208750,0.021126,0.052376
4096,0.700000,0.200000,36973,51381,0.245026,0.000000,156185300.000000,433.908321,2304634.302972,85.702886,4403500.000000,11668218.462587,160588800.000000,446.141964,2241439.004464,0.014771,0.046021
4096,0.700000,0.001000,36973,51381,0.048120,0.000000,156185300.000000,433.908321,2304634.302972,139.193476,7151900.000000,7184244.746151,163337200.000000,453.777469,2203723.340427,0.063370,0.094620
4096,0.800000,0.010000,51139,65774,0.043493,0.000000,156185300.000000,433.908321,2304634.302972,117.905251,7755100.000000,8481386.442470,163940400.000000,455.453257,2195614.991790,0.058434,0.089684
4096,0.800000,0.050000,51139,65774,0.080574,0.000000,156185300.000000,433.908321,2304634.302972,102.207559,6722600.000000,9784012.138161,162907900.000000,452.584803,2209530.661190,0.038017,0.069267
4096,0.800000,0.100000,51139,65774,0.133981,0.000000,156185300.000000,433.908321,2304634.302972,94.053881,6186300.000000,10632203.417228,162371600.000000,451.094874,2216828.558689,0.029221,0.060471
4096,0.800000,0.200000,51139,65774,0.230749,0.000000,156185300.000000,433.908321,2304634.302972,87.197069,5735300.000000,11468275.417153,161920600.000000,449.841922,2223003.126224,0.020424,0.051674
4096,0.800000,0.001000,51139,65774,0.033644,0.000000,156185300.000000,433.908321,2304634.302972,141.300514,9293900.000000,7077115.096999,165479200.000000,459.728296,2175197.849639,0.087654,0.118904
4096,0.900000,0.010000,76557,91422,0.026109,0.000000,156185300.000000,433.908321,2304634.302972,119.987530,10969500.000000,8334199.370983,167154800.000000,464.383387,2153393.142165,0.087479,0.118729
4096,0.900000,0.050000,76557,91422,0.068412,0.000000,156185300.000000,433.908321,2304634.302972,102.126403,9336600.000000,9791787.160208,165521900.000000,459.846923,2174636.709704,0.056908,0.088158
4096,0.900000,0.100000,76557,91422,0.113755,0.000000,156185300.000000,433.908321,2304634.302972,94.227866,8614500.000000,10612571.826571,164799800.000000,457.840811,2184165.272045,0.043739,0.074989
4096,0.900000,0.200000,76557,91422,0.214158,0.000000,156185300.000000,433.908321,2304634.302972,84.582486,7732700.000000,11822778.589626,163918000.000000,455.391027,2195915.030686,0.030579,0.061829
4096,0.900000,0.001000,76557,91422,0.017913,0.000000,156185300.000000,433.908321,2304634.302972,144.954169,13252000.000000,6898732.266828,169437300.000000,470.724545,2124384.654382,0.131218,0.162468
4096,0.950000,0.010000,102987,117977,0.018772,0.000000,156185300.000000,433.908321,2304634.302972,122.491672,14451200.000000,8163820.305580,170636500.000000,474.056119,2109454.893883,0.117683,0.148933
4096,0.950000,0.050000,102987,117977,0.059026,0.000000,156185300.000000,433.908321,2304634.302972,105.463777,12442300.000000,9481928.582336,168627600.000000,468.475066,2134585.322925,0.076553,0.107803
4096,0.950000,0.100000,102987,117977,0.110582,0.000000,156185300.000000,433.908321,2304634.302972,95.625419,11281600.000000,10457470.571550,167466900.000000,465.250451,2149379.967026,0.058846,0.090096
4096,0.950000,0.200000,102987,117977,0.215414,0.000000,156185300.000000,433.908321,2304634.302972,87.081380,10273600.000000,11483511.135337,166458900.000000,462.450063,2162395.642408,0.041130,0.072380
4096,0.950000,0.001000,102987,117977,0.009716,0.000000,156185300.000000,433.908321,2304634.302972,150.397111,17743400.000000,6649063.877273,173928700.000000,483.202389,2069526.190905,0.176521,0.207771
4096,0.990000,0.010000,164966,180055,0.012889,0.000000,156185300.000000,433.908321,2304634.302972,139.169143,25058100.000000,7185500.895918,181243400.000000,503.523823,1986003.352398,0.188499,0.219749
4096,0.990000,0.050000,164966,180055,0.052945,0.000000,156185300.000000,433.908321,2304634.302972,105.461664,18988900.000000,9482118.500808,175174200.000000,486.662592,2054811.724558,0.122620,0.153870
4096,0.990000,0.100000,164966,180055,0.105757,0.000000,156185300.000000,433.908321,2304634.302972,97.664047,17584900.000000,10239182.480424,173770200.000000,482.762050,2071413.855770,0.094254,0.125504
4096,0.990000,0.200000,164966,180055,0.210787,0.000000,156185300.000000,433.908321,2304634.302972,89.193857,16059800.000000,11211534.390217,172245100.000000,478.525073,2089754.657752,0.065880,0.097130
4096,0.990000,0.001000,164966,180055,0.004296,0.000000,156185300.000000,433.908321,2304634.302972,159.085279,28644100.000000,6285936.719953,184829400.000000,513.486318,1947471.560260,0.282745,0.313995
16384,0.500000,0.010000,8407,22657,0.067618,0.000000,159412500.000000,442.874010,2257978.514859,110.146974,2495600.000000,9078778.650425,161908100.000000,449.807195,2223174.751603,0.009613,0.134613
16384,0.500000,0.050000,8407,22657,0.104700,0.000000,159412500.000000,442.874010,2257978.514859,102.149446,2314400.000000,9789578.292430,161726900.000000,449.303792,2225665.612832,0.006256,0.131256
16384,0.500000,0.100000,8407,22657,0.162932,0.000000,159412500.000000,442.874010,2257978.514859,98.296332,2227100.000000,10173319.563558,161639600.000000,449.061259,2226867.673516,0.004807,0.129807
16384,0.500000,0.200000,8407,22657,0.253156,0.000000,159412500.000000,442.874010,2257978.514859,92.907269,2105000.000000,10763420.427553,161517500.000000,448.722045,2228551.085796,0.003365,0.128365
16384,0.500000,0.001000,8407,22657,0.059290,0.000000,159412500.000000,442.874010,2257978.514859,121.092819,2743600.000000,8258128.006998,162156100.000000,450.496180,2219774.649242,0.014412,0.139412
16384,0.600000,0.010000,11421,25831,0.056117,0.000000,159412500.000000,442.874010,2257978.514859,112.965042,2918000.000000,8852296.093215,162330500.000000,450.980692,2217389.831239,0.013054,0.138054
16384,0.600000,0.050000,11421,25831,0.096900,0.000000,159412500.000000,442.874010,2257978.514859,105.075297,2714200.000000,9516984.746887,162126700.000000,450.414502,2220177.182414,0.008492,0.133492
16384,0.600000,0.100000,11421,25831,0.140591,0.000000,159412500.000000,442.874010,2257978.514859,97.638496,2522100.000000,10241861.940446,161934600.000000,449.880817,2222810.937255,0.006531,0.131531
16384,0.600000,0.200000,11421,25831,0.245555,0.000000,159412500.000000,442.874010,2257978.514859,90.538500,2338700.000000,11045025.013897,161751200.000000,449.371302,2225331.249475,0.004562,0.129562
16384,0.600000,0.001000,11421,25831,0.048318,0.000000,159412500.000000,442.874010,2257978.514859,124.857729,3225200.000000,8009115.713754,162637700.000000,451.834144,2213201.490183,0.019577,0.144577
16384,0.700000,0.010000,15904,30445,0.047591,0.000000,159412500.000000,442.874010,2257978.514859,119.313516,3632500.000000,8381280.110117,163045000.000000,452.965690,2207672.728388,0.018173,0.143173
16384,0.700000,0.050000,15904,30445,0.091282,0.000000,159412500.000000,442.874010,2257978.514859,101.448514,3088600.000000,9857216.862009,162501100.000000,451.454646,2215061.928812,0.011826,0.136826
16384,0.700000,0.100000,15904,30445,0.140260,0.000000,159412500.000000,442.874010,2257978.514859,96.817211,2947600.000000,10328742.027412,162360100.000000,451.062925,2216985.577121,0.009087,0.134087
16384,0.700000,0.200000,15904,30445,0.245885,0.000000,159412500.000000,442.874010,2257978.514859,88.520282,2695000.000000,11296846.011132,162107500.000000,450.361161,2220440.140031,0.006355,0.131355
16384,0.700000,0.001000,15904,30445,0.039461,0.000000,159412500.000000,442.874010,2257978.514859,128.438167,3910300.000000,7785847.633174,163322800.000000,453.737464,2203917.640403,0.027260,0.152260
16384,0.800000,0.010000,22878,37565,0.038800,0.000000,159412500.000000,442.874010,2257978.514859,117.495009,4413700.000000,8510999.841403,163826200.000000,455.135991,2197145.511524,0.026146,0.151146
16384,0.800000,0.050000,22878,37565,0.075881,0.000000,159412500.000000,442.874010,2257978.514859,101.610542,3817000.000000,9841498.559078,163229500.000000,453.478261,2205177.372963,0.017006,0.142006
16384,0.800000,0.100000,22878,37565,0.123075,0.000000,159412500.000000,442.874010,2257978.514859,98.975110,3718000.000000,10103550.295858,163130500.000000,453.203223,2206515.642384,0.013077,0.138077
16384,0.800000,0.200000,22878,37565,0.226519,0.000000,159412500.000000,442.874010,2257978.514859,87.262079,3278000.000000,11459731.543624,162690500.000000,451.980831,2212483.211988,0.009140,0.134140
16384,0.800000,0.001000,22878,37565,0.030670,0.000000,159412500.000000,442.874010,2257978.514859,130.991615,4920700.000000,7634076.452537,164333200.000000,456.544520,2190366.888736,0.039215,0.164215
16384,0.900000,0.010000,36661,51490,0.029480,0.000000,159412500.000000,442.874010,2257978.514859,115.570014,5950700.000000,8652763.540424,165363200.000000,459.406029,2176723.720876,0.041893,0.166893
16384,0.900000,0.050000,36661,51490,0.072047,0.000000,159412500.000000,442.874010,2257978.514859,104.631967,5387500.000000,9557308.584687,164800000.000000,457.841367,2184162.621359,0.027252,0.152252
16384,0.900000,0.100000,36661,51490,0.122348,0.000000,159412500.000000,442.874010,2257978.514859,97.174209,5003500.000000,10290796.442490,164416000.000000,456.774552,2189263.818606,0.020950,0.145950
16384,0.900000,0.200000,36661,51490,0.225131,0.000000,159412500.000000,442.874010,2257978.514859,84.519324,4351900.000000,11831613.777890,163764400.000000,454.964301,2197974.651389,0.014641,0.139641
16384,0.900000,0.001000,36661,51490,0.020490,0.000000,159412500.000000,442.874010,2257978.514859,138.139445,7112800.000000,7239061.972781,166525300.000000,462.634533,2161533.412641,0.062836,0.187836
16384,0.950000,0.010000,52183,67107,0.023068,0.000000,159412500.000000,442.874010,2257978.514859,117.735855,7900900.000000,8493589.337924,167313400.000000,464.824003,2151351.894110,0.059631,0.184631
16384,0.950000,0.050000,52183,67107,0.068213,0.000000,159412500.000000,442.874010,2257978.514859,102.904317,6905600.000000,9717765.291937,166318100.000000,462.058897,2164226.262806,0.038788,0.163788
16384,0.950000,0.100000,52183,67107,0.113557,0.000000,159412500.000000,442.874010,2257978.514859,94.848525,6365000.000000,10543126.472899,165777500.000000,460.557022,2171283.799068,0.029816,0.154816
16384,0.950000,0.200000,52183,67107,0.213431,0.000000,159412500.000000,442.874010,2257978.514859,84.168567,5648300.000000,11880919.922809,165060800.000000,458.565912,2180711.592334,0.020844,0.145844
